week,factor,ic
2022-04-25,TVLC,
2022-05-02,VOLC,0.11718869365928188
2022-05-02,MAXRET,0.0019862490450725744
2022-05-02,CRASH8,-0.14682964094728798
2022-05-02,BETA26,-0.3799847211611917
2022-05-02,NEWC,-0.3936379542177956
2022-05-02,SKEW52,0.3766233766233766
2022-05-02,TVLC,
2022-05-09,VOLC,-0.02857142857142857
2022-05-09,MAXRET,-0.21008403361344533
2022-05-09,CRASH8,-0.08235294117647057
2022-05-09,BETA26,-0.09152024446142093
2022-05-09,NEWC,-0.24705721370095185
2022-05-09,SKEW52,0.494576012223071
2022-05-09,TVLC,
2022-05-16,VOLC,0.13766233766233765
2022-05-16,MAXRET,-0.19388846447669975
2022-05-16,CRASH8,-0.37937356760886176
2022-05-16,BETA26,-0.033155080213903745
2022-05-16,NEWC,-0.16269621390062683
2022-05-16,SKEW52,0.10771581359816654
2022-05-16,TVLC,
2022-05-23,VOLC,-0.06526610644257703
2022-05-23,MAXRET,-0.07366946778711485
2022-05-23,CRASH8,0.049350649350649346
2022-05-23,BETA26,-0.10618792971734149
2022-05-23,NEWC,-0.10790360439576459
2022-05-23,SKEW52,0.11382734912146676
2022-05-23,TVLC,
2022-05-30,VOLC,0.10644257703081232
2022-05-30,MAXRET,-0.21484593837535013
2022-05-30,CRASH8,-0.17952635599694422
2022-05-30,BETA26,-0.3830404889228418
2022-05-30,NEWC,-0.3096973580709606
2022-05-30,SKEW52,0.35462184873949576
2022-05-30,TVLC,
2022-06-06,VOLC,-0.3596638655462185
2022-06-06,MAXRET,-0.013725490196078433
2022-06-06,CRASH8,-0.17871148459383757
2022-06-06,BETA26,0.119938884644767
2022-06-06,NEWC,-0.0030829601255932732
2022-06-06,SKEW52,-0.24430863254392665
2022-06-06,TVLC,
2022-06-13,VOLC,0.02829131652661065
2022-06-13,MAXRET,0.09747899159663866
2022-06-13,CRASH8,0.32072829131652664
2022-06-13,BETA26,0.360733384262796
2022-06-13,NEWC,0.30198995775697746
2022-06-13,SKEW52,-0.30725744843391894
2022-06-13,TVLC,
2022-06-20,VOLC,0.24761904761904763
2022-06-20,MAXRET,0.08039215686274512
2022-06-20,CRASH8,-0.1235294117647059
2022-06-20,BETA26,-0.2666157372039725
2022-06-20,NEWC,-0.14223656943078056
2022-06-20,SKEW52,0.16210847975553858
2022-06-20,TVLC,
2022-06-27,VOLC,-0.4630252100840337
2022-06-27,MAXRET,-0.3504201680672269
2022-06-27,CRASH8,0.10336134453781515
2022-06-27,BETA26,0.3246753246753246
2022-06-27,NEWC,0.37177696423631607
2022-06-27,SKEW52,0.06462948815889992
2022-06-27,TVLC,
2022-07-04,VOLC,-0.2019607843137255
2022-07-04,MAXRET,-0.2504201680672269
2022-07-04,CRASH8,0.1495798319327731
2022-07-04,BETA26,0.1547746371275783
2022-07-04,NEWC,0.10818387349809123
2022-07-04,SKEW52,0.16210847975553858
2022-07-04,TVLC,
2022-07-11,VOLC,0.03305322128851541
2022-07-11,MAXRET,0.10812324929971989
2022-07-11,CRASH8,0.1235294117647059
2022-07-11,BETA26,-0.17188693659281895
2022-07-11,NEWC,-0.11561100470974775
2022-07-11,SKEW52,-0.12605042016806722
2022-07-11,TVLC,
2022-07-18,VOLC,-0.03725490196078432
2022-07-18,MAXRET,0.04229691876750701
2022-07-18,CRASH8,-0.08935574229691878
2022-07-18,BETA26,0.09518716577540105
2022-07-18,NEWC,0.03839686701875259
2022-07-18,SKEW52,0.40290297937356756
2022-07-18,TVLC,
2022-07-25,VOLC,-0.006162464985994398
2022-07-25,MAXRET,-0.006162464985994398
2022-07-25,CRASH8,0.15630252100840336
2022-07-25,BETA26,0.2607843137254902
2022-07-25,NEWC,0.13396863091214406
2022-07-25,SKEW52,-0.0744079449961803
2022-07-25,TVLC,
2022-08-01,VOLC,-0.004201680672268907
2022-08-01,MAXRET,0.18795518207282913
2022-08-01,CRASH8,-0.13053221288515407
2022-08-01,BETA26,-0.002801120448179272
2022-08-01,NEWC,-0.14307737673776053
2022-08-01,SKEW52,-0.11657754010695186
2022-08-01,TVLC,
2022-08-08,VOLC,0.24537815126050422
2022-08-08,MAXRET,0.29691876750700286
2022-08-08,CRASH8,-0.31344537815126056
2022-08-08,BETA26,-0.5030812324929972
2022-08-08,NEWC,-0.29820632487556753
2022-08-08,SKEW52,0.4860198624904507
2022-08-08,TVLC,
2022-08-15,VOLC,0.4549019607843138
2022-08-15,MAXRET,0.2717086834733894
2022-08-15,CRASH8,-0.4280112044817927
2022-08-15,BETA26,-0.36162464985994397
2022-08-15,NEWC,-0.05002803476530903
2022-08-15,SKEW52,0.27883880825057294
2022-08-15,TVLC,
2022-08-22,VOLC,-0.07030812324929972
2022-08-22,MAXRET,0.09159663865546218
2022-08-22,CRASH8,0.3254901960784314
2022-08-22,BETA26,0.40952380952380957
2022-08-22,NEWC,0.07945629050960845
2022-08-22,SKEW52,-0.3393430099312452
2022-08-22,TVLC,
2022-08-29,VOLC,0.06526610644257703
2022-08-29,MAXRET,0.17170868347338936
2022-08-29,CRASH8,0.1008403361344538
2022-08-29,BETA26,0.13445378151260504
2022-08-29,NEWC,-0.0700672755816653
2022-08-29,SKEW52,0.0426279602750191
2022-08-29,TVLC,
2022-09-05,VOLC,0.4476190476190477
2022-09-05,MAXRET,0.06862745098039216
2022-09-05,CRASH8,-0.6588235294117647
2022-09-05,BETA26,-0.523249299719888
2022-09-05,NEWC,-0.12401907777954758
2022-09-05,SKEW52,0.3647058823529411
2022-09-05,TVLC,
2022-09-12,VOLC,0.35602240896358545
2022-09-12,MAXRET,0.15742296918767507
2022-09-12,CRASH8,-0.22689075630252103
2022-09-12,BETA26,-0.1661064425770308
2022-09-12,NEWC,0.16482103654227745
2022-09-12,SKEW52,0.14407944996180289
2022-09-12,TVLC,
2022-09-19,VOLC,0.4442577030812326
2022-09-19,MAXRET,0.5042016806722689
2022-09-19,CRASH8,-0.036414565826330535
2022-09-19,BETA26,-0.14845938375350143
2022-09-19,NEWC,0.13778008523456006
2022-09-19,SKEW52,0.12177234530175705
2022-09-19,TVLC,
2022-09-26,VOLC,0.003081232492997199
2022-09-26,MAXRET,-0.08823529411764706
2022-09-26,CRASH8,-0.10728291316526611
2022-09-26,BETA26,-0.0075630252100840345
2022-09-26,NEWC,-0.21104818663499433
2022-09-26,SKEW52,0.06432391138273491
2022-09-26,TVLC,
2022-10-03,VOLC,0.3433719433719434
2022-10-03,MAXRET,-0.01312741312741313
2022-10-03,CRASH8,-0.3557422969187675
2022-10-03,BETA26,-0.11008403361344538
2022-10-03,NEWC,-0.004764358087550208
2022-10-03,SKEW52,0.19327731092436973
2022-10-03,TVLC,
2022-10-10,VOLC,0.26666666666666666
2022-10-10,MAXRET,0.24375804375804377
2022-10-10,CRASH8,0.25210084033613445
2022-10-10,BETA26,0.09215686274509804
2022-10-10,NEWC,-0.11048160105724535
2022-10-10,SKEW52,0.05332314744079449
2022-10-10,TVLC,
2022-10-17,VOLC,0.14980694980694978
2022-10-17,MAXRET,0.37503217503217506
2022-10-17,CRASH8,-0.018532818532818532
2022-10-17,BETA26,0.16218487394957984
2022-10-17,NEWC,-0.034895703830435304
2022-10-17,SKEW52,0.03223834988540871
2022-10-17,TVLC,
2022-10-24,VOLC,0.08519948519948521
2022-10-24,MAXRET,-0.02496782496782497
2022-10-24,CRASH8,0.0
2022-10-24,BETA26,-0.0484593837535014
2022-10-24,NEWC,-0.3712049753542343
2022-10-24,SKEW52,0.161624649859944
2022-10-24,TVLC,-0.23636363636363633
2022-10-31,VOLC,0.3045045045045045
2022-10-31,MAXRET,0.17065637065637068
2022-10-31,CRASH8,-0.05817245817245818
2022-10-31,BETA26,-0.4504201680672269
2022-10-31,NEWC,-0.42848676548078224
2022-10-31,SKEW52,0.25350140056022413
2022-10-31,TVLC,-0.43030303030303024
2022-11-07,VOLC,0.146975546975547
2022-11-07,MAXRET,0.27644787644787644
2022-11-07,CRASH8,-0.06280566280566281
2022-11-07,BETA26,-0.46694677871148466
2022-11-07,NEWC,-0.04684535631467174
2022-11-07,SKEW52,0.38907563025210085
2022-11-07,TVLC,-0.5030303030303029
2022-11-14,VOLC,-0.1657183499288762
2022-11-14,MAXRET,0.09198672356567092
2022-11-14,CRASH8,0.11377091377091379
2022-11-14,BETA26,0.1380952380952381
2022-11-14,NEWC,-0.11883303044886351
2022-11-14,SKEW52,0.015126050420168069
2022-11-14,TVLC,0.406060606060606
2022-11-21,VOLC,0.019677572309151254
2022-11-21,MAXRET,0.14153627311522046
2022-11-21,CRASH8,0.042728442728442735
2022-11-21,BETA26,0.26050420168067223
2022-11-21,NEWC,0.3671727168360094
2022-11-21,SKEW52,-0.16442577030812328
2022-11-21,TVLC,0.04242424242424241
2022-11-28,VOLC,0.1996206733048838
2022-11-28,MAXRET,-0.011379800853485063
2022-11-28,CRASH8,-0.26695116168800376
2022-11-28,BETA26,-0.21792717086834737
2022-11-28,NEWC,-0.39575431397989774
2022-11-28,SKEW52,0.34089635854341743
2022-11-28,TVLC,-0.3939393939393939
2022-12-05,VOLC,0.3425794215267899
2022-12-05,MAXRET,0.14722617354196302
2022-12-05,CRASH8,-0.164058795637743
2022-12-05,BETA26,-0.17271557271557272
2022-12-05,NEWC,-0.014943075685186429
2022-12-05,SKEW52,0.3526610644257704
2022-12-05,TVLC,-0.16363636363636364
2022-12-12,VOLC,0.0
2022-12-12,MAXRET,-0.20578473210052156
2022-12-12,CRASH8,-0.10573731626363203
2022-12-12,BETA26,-0.11093951093951093
2022-12-12,NEWC,-0.16117174489022507
2022-12-12,SKEW52,0.09663865546218488
2022-12-12,TVLC,-0.5515151515151515
2022-12-19,VOLC,-0.058795637743006154
2022-12-19,MAXRET,-0.0694642010431484
2022-12-19,CRASH8,-0.04077761972498814
2022-12-19,BETA26,-0.0023166023166023165
2022-12-19,NEWC,0.07424099507084686
2022-12-19,SKEW52,-0.08991596638655462
2022-12-19,TVLC,-0.12727272727272726
2022-12-26,VOLC,-0.26766239924134655
2022-12-26,MAXRET,0.15908013276434327
2022-12-26,CRASH8,0.23281175912754856
2022-12-26,BETA26,0.35881595881595885
2022-12-26,NEWC,-0.06973435319753665
2022-12-26,SKEW52,-0.1784313725490196
2022-12-26,TVLC,0.5151515151515151
2023-01-02,VOLC,-0.3376007586533902
2023-01-02,MAXRET,-0.2769084874348032
2023-01-02,CRASH8,0.27951635846372686
2023-01-02,BETA26,0.4375804375804376
2023-01-02,NEWC,0.20837288872121074
2023-01-02,SKEW52,-0.16330532212885157
2023-01-02,TVLC,0.6
2023-01-09,VOLC,-0.47747747747747743
2023-01-09,MAXRET,-0.47747747747747743
2023-01-09,CRASH8,-0.07539118065433853
2023-01-09,BETA26,0.3688545688545689
2023-01-09,NEWC,0.2680265956231851
2023-01-09,SKEW52,-0.3997198879551821
2023-01-09,TVLC,0.34545454545454546
2023-01-16,VOLC,-0.17638691322901845
2023-01-16,MAXRET,-0.11853959222380273
2023-01-16,CRASH8,0.15955429113323846
2023-01-16,BETA26,0.1085822664770033
2023-01-16,NEWC,0.11812145541623556
2023-01-16,SKEW52,0.10588235294117648
2023-01-16,TVLC,0.2727272727272727
2023-01-23,VOLC,0.1986723565670934
2023-01-23,MAXRET,0.27927927927927926
2023-01-23,CRASH8,0.016121384542437174
2023-01-23,BETA26,-0.16524419155998102
2023-01-23,NEWC,-0.15642791133937223
2023-01-23,SKEW52,0.1380952380952381
2023-01-23,TVLC,-0.6484848484848483
2023-01-30,VOLC,0.3617828354670459
2023-01-30,MAXRET,0.37956377430061633
2023-01-30,CRASH8,-0.003793266951161688
2023-01-30,BETA26,-0.484352773826458
2023-01-30,NEWC,-0.31795544374591117
2023-01-30,SKEW52,0.3523809523809524
2023-01-30,TVLC,-0.5757575757575757
2023-02-06,VOLC,0.04006638217164532
2023-02-06,MAXRET,-0.08511142721669036
2023-02-06,CRASH8,-0.1085822664770033
2023-02-06,BETA26,0.44262683736367936
2023-02-06,NEWC,0.02953036385405889
2023-02-06,SKEW52,0.05490196078431373
2023-02-06,TVLC,0.04242424242424241
2023-02-13,VOLC,0.444049312470365
2023-02-13,MAXRET,0.31531531531531526
2023-02-13,CRASH8,-0.4006638217164532
2023-02-13,BETA26,-0.4845898530109055
2023-02-13,NEWC,-0.2922201467325346
2023-02-13,SKEW52,0.27563025210084036
2023-02-13,TVLC,-0.38181818181818183
2023-02-20,VOLC,0.2719298245614035
2023-02-20,MAXRET,0.20080606922712183
2023-02-20,CRASH8,-0.34495021337126597
2023-02-20,BETA26,-0.22759601706970123
2023-02-20,NEWC,-0.41745735247504945
2023-02-20,SKEW52,0.17366946778711484
2023-02-20,TVLC,-0.3939393939393939
2023-02-27,VOLC,0.06685633001422475
2023-02-27,MAXRET,0.03437648174490279
2023-02-27,CRASH8,-0.30867709815078237
2023-02-27,BETA26,-0.009483167377904219
2023-02-27,NEWC,0.06178843199985817
2023-02-27,SKEW52,0.030532212885154068
2023-02-27,TVLC,0.5515151515151515
2023-03-06,VOLC,-0.35988620199146515
2023-03-06,MAXRET,-0.3684210526315789
2023-03-06,CRASH8,-0.053579895685158835
2023-03-06,BETA26,0.25201517306780463
2023-03-06,NEWC,-0.3470114242448848
2023-03-06,SKEW52,0.06048906048906049
2023-03-06,TVLC,-0.01818181818181818
2023-03-13,VOLC,0.3499288762446657
2023-03-13,MAXRET,0.301090564248459
2023-03-13,CRASH8,-0.19250829777145564
2023-03-13,BETA26,-0.5035561877667141
2023-03-13,NEWC,-0.4705882882446012
2023-03-13,SKEW52,0.3238095238095239
2023-03-13,TVLC,0.01818181818181818
2023-03-20,VOLC,0.4383594120436225
2023-03-20,MAXRET,0.34613560929350395
2023-03-20,CRASH8,-0.17022285443338073
2023-03-20,BETA26,-0.2164532954006638
2023-03-20,NEWC,-0.05111480651043929
2023-03-20,SKEW52,0.05070785070785071
2023-03-20,TVLC,-0.309090909090909
2023-03-27,VOLC,0.06567093409198671
2023-03-27,MAXRET,0.06140350877192982
2023-03-27,CRASH8,0.10146989094357514
2023-03-27,BETA26,0.1514935988620199
2023-03-27,NEWC,-0.09534757345384666
2023-03-27,SKEW52,-0.03758043758043759
2023-03-27,TVLC,-0.44545454545454555
2023-04-03,VOLC,0.08700806069227122
2023-04-03,MAXRET,0.13750592697961117
2023-04-03,CRASH8,0.23186344238975812
2023-04-03,BETA26,0.5417259364627786
2023-04-03,NEWC,-0.02944718399435678
2023-04-03,SKEW52,-0.024195624195624193
2023-04-03,TVLC,0.7090909090909092
2023-04-10,VOLC,0.36462778568041726
2023-04-10,MAXRET,0.19819819819819817
2023-04-10,CRASH8,-0.5232337600758652
2023-04-10,BETA26,-0.7045993361782835
2023-04-10,NEWC,-0.1399014912445649
2023-04-10,SKEW52,0.19356499356499354
2023-04-10,TVLC,-0.4000000000000001
2023-04-17,VOLC,-0.3043002516686727
2023-04-17,MAXRET,-0.38789801947696684
2023-04-17,CRASH8,0.07444286391654813
2023-04-17,BETA26,0.1519677572309151
2023-04-17,NEWC,0.014230981112514429
2023-04-17,SKEW52,-0.23518255097202462
2023-04-17,TVLC,0.8090909090909091
2023-04-24,VOLC,0.3323120691541744
2023-04-24,MAXRET,0.179560126928548
2023-04-24,CRASH8,-0.23684210526315785
2023-04-24,BETA26,-0.08416311047889995
2023-04-24,NEWC,-0.4228790772126403
2023-04-24,SKEW52,0.12114746325272638
2023-04-24,TVLC,-0.05454545454545456
2023-05-01,VOLC,0.3222453222453222
2023-05-01,MAXRET,-0.015209541525331
2023-05-01,CRASH8,-0.4255388992231098
2023-05-01,BETA26,-0.41915599810336646
2023-05-01,NEWC,-0.2649151868637301
2023-05-01,SKEW52,0.24395448079658605
2023-05-01,TVLC,0.10909090909090911
2023-05-08,VOLC,0.2598752598752599
2023-05-08,MAXRET,0.19203413940256045
2023-05-08,CRASH8,-0.2106357369515264
2023-05-08,BETA26,-0.21526789947842578
2023-05-08,NEWC,-0.5085636979254016
2023-05-08,SKEW52,0.16785206258890467
2023-05-08,TVLC,-0.790909090909091
2023-05-15,VOLC,0.06554327606959186
2023-05-15,MAXRET,-0.05810263705000547
2023-05-15,CRASH8,0.04322135901083269
2023-05-15,BETA26,0.2550972024656235
2023-05-15,NEWC,-0.21378632660528965
2023-05-15,SKEW52,-0.18326220957799902
2023-05-15,TVLC,0.39090909090909093
2023-05-22,VOLC,0.048035890141153295
2023-05-22,MAXRET,-0.001422475106685633
2023-05-22,CRASH8,-0.031185031185031187
2023-05-22,BETA26,-0.14959696538643907
2023-05-22,NEWC,-0.16826992256509407
2023-05-22,SKEW52,-0.14390706495969652
2023-05-22,TVLC,0.19090909090909092
2023-05-29,VOLC,0.2311444652908068
2023-05-29,MAXRET,-0.1103189493433396
2023-05-29,CRASH8,-0.5520297625560783
2023-05-29,BETA26,-0.4983404457088667
2023-05-29,NEWC,-0.250480994604705
2023-05-29,SKEW52,0.13584637268847793
2023-05-29,TVLC,-0.5636363636363637
2023-06-05,VOLC,-0.17899526263886778
2023-06-05,MAXRET,0.40968150521170626
2023-06-05,CRASH8,0.294906166661251
2023-06-05,BETA26,0.25096319171582654
2023-06-05,NEWC,0.3418113802570853
2023-06-05,SKEW52,-0.27668780796633874
2023-06-05,TVLC,0.30000000000000004
2023-06-12,VOLC,0.05947467166979363
2023-06-12,MAXRET,0.24484052532833023
2023-06-12,CRASH8,0.0878048780487805
2023-06-12,BETA26,0.4535324798482693
2023-06-12,NEWC,-0.10914552144071636
2023-06-12,SKEW52,-0.025841631104789
2023-06-12,TVLC,-0.3545454545454546
2023-06-19,VOLC,0.09962476547842404
2023-06-19,MAXRET,-0.033020637898686686
2023-06-19,CRASH8,-0.22889305816135086
2023-06-19,BETA26,0.007550060181639129
2023-06-19,NEWC,-0.457885639818792
2023-06-19,SKEW52,0.18847795163584638
2023-06-19,TVLC,0.02727272727272728
2023-06-26,VOLC,0.2532833020637899
2023-06-26,MAXRET,0.4058161350844278
2023-06-26,CRASH8,0.06547842401500939
2023-06-26,BETA26,-0.0346865083707189
2023-06-26,NEWC,0.2576134620419316
2023-06-26,SKEW52,0.04694167852062589
2023-06-26,TVLC,0.22727272727272727
2023-07-03,VOLC,0.09418386491557224
2023-07-03,MAXRET,0.08348968105065667
2023-07-03,CRASH8,0.11744840525328332
2023-07-03,BETA26,0.08151876572929204
2023-07-03,NEWC,-0.08033410692455134
2023-07-03,SKEW52,-0.08629682313892839
2023-07-03,TVLC,0.18181818181818182
2023-07-10,VOLC,0.20112570356472798
2023-07-10,MAXRET,0.30168855534709194
2023-07-10,CRASH8,-0.125328330206379
2023-07-10,BETA26,-0.18218623481781376
2023-07-10,NEWC,0.004973957554907969
2023-07-10,SKEW52,0.22735893788525366
2023-07-10,TVLC,-0.3545454545454546
2023-07-17,VOLC,0.10956848030018763
2023-07-17,MAXRET,-0.011632270168855536
2023-07-17,CRASH8,-0.42532833020637906
2023-07-17,BETA26,-0.422037422037422
2023-07-17,NEWC,-0.1601051243145848
2023-07-17,SKEW52,0.07325746799431009
2023-07-17,TVLC,-0.3090909090909091
2023-07-24,VOLC,0.41782363977485937
2023-07-24,MAXRET,0.13621013133208254
2023-07-24,CRASH8,0.11932457786116324
2023-07-24,BETA26,-0.19334719334719333
2023-07-24,NEWC,0.0901881737786143
2023-07-24,SKEW52,0.18752963489805594
2023-07-24,TVLC,-0.10909090909090911
2023-07-31,VOLC,-0.34465290806754223
2023-07-31,MAXRET,-0.09324577861163227
2023-07-31,CRASH8,0.31819887429643534
2023-07-31,BETA26,0.326454033771107
2023-07-31,NEWC,-0.04069539766512489
2023-07-31,SKEW52,-0.14058795637743005
2023-07-31,TVLC,0.5090909090909091
2023-08-07,VOLC,0.226078799249531
2023-08-07,MAXRET,0.07223264540337712
2023-08-07,CRASH8,-0.3195121951219513
2023-08-07,BETA26,-0.398686679174484
2023-08-07,NEWC,-0.11197770021345928
2023-08-07,SKEW52,0.2550972024656235
2023-08-07,TVLC,-0.24545454545454545
2023-08-14,VOLC,0.08198874296435274
2023-08-14,MAXRET,-0.17467166979362103
2023-08-14,CRASH8,-0.22851782363977488
2023-08-14,BETA26,-0.21707317073170734
2023-08-14,NEWC,-0.24234240022850606
2023-08-14,SKEW52,0.23636794689426266
2023-08-14,TVLC,-0.5272727272727273
2023-08-21,VOLC,-0.02717770034843206
2023-08-21,MAXRET,-0.07543554006968643
2023-08-21,CRASH8,-0.027767354596622894
2023-08-21,BETA26,-0.17298311444652908
2023-08-21,NEWC,-0.5728726857613085
2023-08-21,SKEW52,0.1386913229018492
2023-08-21,TVLC,0.0
2023-08-28,VOLC,0.37665505226480844
2023-08-28,MAXRET,0.18763066202090598
2023-08-28,CRASH8,-0.2671669793621013
2023-08-28,BETA26,-0.4354596622889307
2023-08-28,NEWC,-0.32521461260438134
2023-08-28,SKEW52,0.34755808440018965
2023-08-28,TVLC,-0.5909090909090909
2023-09-04,VOLC,-0.10278745644599305
2023-09-04,MAXRET,-0.0505226480836237
2023-09-04,CRASH8,0.08536585365853659
2023-09-04,BETA26,0.03395872420262664
2023-09-04,NEWC,-0.3115332904771338
2023-09-04,SKEW52,0.04220009483167377
2023-09-04,TVLC,-0.3272727272727273
2023-09-11,VOLC,-0.06689895470383277
2023-09-11,MAXRET,0.07874564459930315
2023-09-11,CRASH8,0.3898954703832753
2023-09-11,BETA26,0.23752345215759854
2023-09-11,NEWC,0.281294954310542
2023-09-11,SKEW52,0.060929350403034606
2023-09-11,TVLC,-0.23636363636363636
2023-09-18,VOLC,-0.2585365853658537
2023-09-18,MAXRET,-0.1785714285714286
2023-09-18,CRASH8,0.1630662020905924
2023-09-18,BETA26,0.6170731707317073
2023-09-18,NEWC,0.12287047260776465
2023-09-18,SKEW52,-0.18371813108655213
2023-09-18,TVLC,0.10909090909090911
2023-09-25,VOLC,0.4299651567944252
2023-09-25,MAXRET,0.4067944250871081
2023-09-25,CRASH8,-0.28484320557491294
2023-09-25,BETA26,-0.47729831144465296
2023-09-25,NEWC,-0.4011154506479012
2023-09-25,SKEW52,0.01630375314585841
2023-09-25,TVLC,0.18181818181818182
2023-10-02,VOLC,0.22613240418118472
2023-10-02,MAXRET,0.20993031358885023
2023-10-02,CRASH8,-0.2609756097560976
2023-10-02,BETA26,-0.44033771106941844
2023-10-02,NEWC,-0.13332753410629783
2023-10-02,SKEW52,0.11828427617901302
2023-10-02,TVLC,-0.6090909090909091
2023-10-09,VOLC,-0.2742160278745645
2023-10-09,MAXRET,-0.36986062717770046
2023-10-09,CRASH8,0.13310104529616726
2023-10-09,BETA26,0.31763602251407136
2023-10-09,NEWC,-0.08025794700124203
2023-10-09,SKEW52,-0.42181857971331654
2023-10-09,TVLC,0.4272727272727273
2023-10-16,VOLC,-0.051742160278745654
2023-10-16,MAXRET,-0.030487804878048783
2023-10-16,CRASH8,0.09756097560975611
2023-10-16,BETA26,0.02082551594746717
2023-10-16,NEWC,0.38473272096686595
2023-10-16,SKEW52,0.13973082394135025
2023-10-16,TVLC,0.10000000000000002
2023-10-23,VOLC,0.14895470383275264
2023-10-23,MAXRET,0.20104529616724742
2023-10-23,CRASH8,-0.02125435540069687
2023-10-23,BETA26,-0.021428571428571432
2023-10-23,NEWC,-0.1304518421942012
2023-10-23,SKEW52,0.06882591093117407
2023-10-23,TVLC,0.10000000000000002
2023-10-30,VOLC,-0.06167247386759582
2023-10-30,MAXRET,-0.030662020905923352
2023-10-30,CRASH8,0.12979094076655054
2023-10-30,BETA26,0.10365853658536586
2023-10-30,NEWC,0.21602546212386425
2023-10-30,SKEW52,0.16585365853658537
2023-10-30,TVLC,0.6272727272727273
2023-11-06,VOLC,-0.07282229965156796
2023-11-06,MAXRET,-0.09059233449477352
2023-11-06,CRASH8,-0.18519163763066207
2023-11-06,BETA26,-0.11062717770034845
2023-11-06,NEWC,-0.07607512240182876
2023-11-06,SKEW52,-0.18499061913696063
2023-11-06,TVLC,0.17272727272727276
2023-11-13,VOLC,0.10174216027874568
2023-11-13,MAXRET,0.1914634146341464
2023-11-13,CRASH8,0.1134146341463415
2023-11-13,BETA26,-0.18327526132404182
2023-11-13,NEWC,0.07712082855168206
2023-11-13,SKEW52,0.200562851782364
2023-11-13,TVLC,-0.44545454545454555
2023-11-20,VOLC,-0.12926829268292686
2023-11-20,MAXRET,-0.09355400696864112
2023-11-20,CRASH8,-0.10278745644599305
2023-11-20,BETA26,0.17195121951219514
2023-11-20,NEWC,0.007581369586436543
2023-11-20,SKEW52,-0.19099437148217638
2023-11-20,TVLC,0.4727272727272727
2023-11-27,VOLC,-0.21167247386759583
2023-11-27,MAXRET,-0.2616724738675959
2023-11-27,CRASH8,-0.18031358885017423
2023-11-27,BETA26,0.08658536585365856
2023-11-27,NEWC,0.190405661452458
2023-11-27,SKEW52,0.05497185741088181
2023-11-27,TVLC,0.5909090909090909
2023-12-04,VOLC,-0.0036585365853658547
2023-12-04,MAXRET,-0.05000000000000001
2023-12-04,CRASH8,-0.16707317073170735
2023-12-04,BETA26,-0.14320557491289201
2023-12-04,NEWC,-0.023789814909162946
2023-12-04,SKEW52,-0.036210131332082555
2023-12-04,TVLC,0.33636363636363636
2023-12-11,VOLC,0.009756097560975611
2023-12-11,MAXRET,-0.02630662020905924
2023-12-11,CRASH8,-0.13501742160278749
2023-12-11,BETA26,0.2871080139372823
2023-12-11,NEWC,0.10422204626871386
2023-12-11,SKEW52,-0.0001876172607879925
2023-12-11,TVLC,0.5363636363636364
2023-12-18,VOLC,0.20993031358885023
2023-12-18,MAXRET,0.15714285714285717
2023-12-18,CRASH8,0.12404181184668991
2023-12-18,BETA26,-0.3045296167247387
2023-12-18,NEWC,0.0378551478189968
2023-12-18,SKEW52,-0.18142589118198876
2023-12-18,TVLC,-0.5363636363636364
2023-12-25,VOLC,0.32108013937282237
2023-12-25,MAXRET,0.26916376306620216
2023-12-25,CRASH8,-0.12891986062717772
2023-12-25,BETA26,-0.20505226480836242
2023-12-25,NEWC,-0.2479633772554844
2023-12-25,SKEW52,-0.006941838649155724
2023-12-25,TVLC,0.10000000000000002
2024-01-01,VOLC,0.16602787456445997
2024-01-01,MAXRET,0.17979094076655056
2024-01-01,CRASH8,-0.09825783972125438
2024-01-01,BETA26,0.19163763066202094
2024-01-01,NEWC,0.1159161913943585
2024-01-01,SKEW52,0.14352720450281425
2024-01-01,TVLC,0.05454545454545456
2024-01-08,VOLC,0.43310914836723124
2024-01-08,MAXRET,0.4882100316019772
2024-01-08,CRASH8,-0.08170731707317076
2024-01-08,BETA26,-0.38501742160278746
2024-01-08,NEWC,-0.5594780090936101
2024-01-08,SKEW52,0.703377110694184
2024-01-08,TVLC,-0.07272727272727274
2024-01-15,VOLC,-0.02033870837047241
2024-01-15,MAXRET,-0.07268454744348109
2024-01-15,CRASH8,-0.35296167247386767
2024-01-15,BETA26,0.10418118466898957
2024-01-15,NEWC,0.0380172683664015
2024-01-15,SKEW52,-0.07992495309568483
2024-01-15,TVLC,0.4909090909090909
2024-01-22,VOLC,-0.22486022202414718
2024-01-22,MAXRET,-0.49096507576371445
2024-01-22,CRASH8,-0.2613240418118467
2024-01-22,BETA26,-0.04773519163763067
2024-01-22,NEWC,-0.26247316624820477
2024-01-22,SKEW52,0.10731707317073172
2024-01-22,TVLC,0.3454545454545455
2024-01-29,VOLC,-0.10201766469491938
2024-01-29,MAXRET,0.052913054047484004
2024-01-29,CRASH8,0.044809982983550774
2024-01-29,BETA26,0.20243902439024392
2024-01-29,NEWC,0.1799538076192139
2024-01-29,SKEW52,-0.35452961672473876
2024-01-29,TVLC,0.45454545454545453
2024-02-05,VOLC,-0.08629770683088892
2024-02-05,MAXRET,-0.12259946519730978
2024-02-05,CRASH8,0.1903411392917916
2024-02-05,BETA26,0.026480836236933803
2024-02-05,NEWC,0.01790097916763466
