week,MAXRET,SKEW52,VOLC,BETA26,CRASH8,NEWC,TVLC
2026-03-23,0.37516409273738044,0.08351608599665411,0.5413198212659655,0.24610534371180554,0.3747461408832143,0.12341007449235009,0.2557384409126301
2026-03-30,0.3995996712254774,0.05011980273437516,0.5502805260401473,0.23618083375355056,0.37599654929034865,0.11830450984027324,0.2695181071158276
2026-04-06,0.3804328408160729,0.0884362126942857,0.5311309464896413,0.2474801409834164,0.37447901063063405,0.12416950119783281,0.2538713471881167
2026-04-13,0.4575695167144313,0.04321785950772434,0.49921262377784437,0.2493784236828868,0.3746384221086727,0.12492462046535371,0.25105853374308673
2026-04-20,0.3962168015456255,0.0,0.6037831984543746,0.24825871717018386,0.3743553114177864,0.12458425684353369,0.252801714568496
2026-04-27,0.39435848358830433,0.0,0.6056415164116956,0.2524816587167787,0.37169733028490576,0.1279377759380651,0.24788323506025048
2026-05-04,0.0,0.0,1.0,0.2504162402087789,0.3730548970461296,0.12626560840049642,0.2502632543445951
2026-05-11,0.5808365262068252,0.0,0.4191634737931748,0.3653739545390408,0.25962604546074775,0.2403739545391583,0.13462604546105317
2026-05-18,0.40900329826053794,0.2716587941252653,0.3193379076141968,0.2806266427961002,0.3440891062289157,0.1557845600044247,0.21949969097055935
2026-05-25,0.40311034632334325,0.22485976998987764,0.37202988368677914,0.26001375743484356,0.3649695503653921,0.1350230308791571,0.2399936613206072
