symbol,week,price,mcap,source,tier
DASH,2025-02-10,26.77,325259125.59146863,real_cm,1_real_mcap
DASH,2025-02-17,27.1,329454627.01407784,real_cm,1_real_mcap
DASH,2025-02-24,27.34,332201698.64752054,real_cm,1_real_mcap
DASH,2025-03-03,21.99,268435678.3282846,real_cm,1_real_mcap
DASH,2025-03-10,22.67,275892418.4460626,real_cm,1_real_mcap
DASH,2025-03-17,23.37,283725819.5100459,real_cm,1_real_mcap
DASH,2025-03-24,22.03,268331522.69241625,real_cm,1_real_mcap
DASH,2025-03-31,19.96,242234520.6417547,real_cm,1_real_mcap
DASH,2025-04-07,20.61,251228444.76122177,real_cm,1_real_mcap
DASH,2025-04-14,21.26,259835662.80912292,real_cm,1_real_mcap
DASH,2025-04-21,21.35,261660420.50599307,real_cm,1_real_mcap
DASH,2025-04-28,21.91,268117278.5947476,real_cm,1_real_mcap
DASH,2025-05-05,24.58,301631389.62325954,real_cm,1_real_mcap
DASH,2025-05-12,23.9,291275993.4855042,real_cm,1_real_mcap
DASH,2025-05-19,23.68,289725904.3919002,real_cm,1_real_mcap
DASH,2025-05-26,22.14,272112396.8240975,real_cm,1_real_mcap
DASH,2025-06-02,21.5,264125270.3190708,real_cm,1_real_mcap
DASH,2025-06-09,20.13,247610949.33581194,real_cm,1_real_mcap
DASH,2025-06-16,18.3,225380420.49826083,real_cm,1_real_mcap
DASH,2025-06-23,20.36,250827143.16650096,real_cm,1_real_mcap
DASH,2025-06-30,20.05,247140590.04366633,real_cm,1_real_mcap
DASH,2025-07-07,22.28,274549287.00478345,real_cm,1_real_mcap
DASH,2025-07-14,25.2,311150327.3416282,real_cm,1_real_mcap
DASH,2025-07-21,23.17,285780908.68609226,real_cm,1_real_mcap
DASH,2025-07-28,20.64,255306219.74019256,real_cm,1_real_mcap
DASH,2025-08-04,23.07,285181276.9631364,real_cm,1_real_mcap
DASH,2025-08-11,22.86,284150190.9798586,real_cm,1_real_mcap
DASH,2025-08-18,22.93,284553578.0649654,real_cm,1_real_mcap
DASH,2025-08-25,23.6,293317229.74813855,real_cm,1_real_mcap
DASH,2025-09-01,24.62,305885709.708717,real_cm,1_real_mcap
DASH,2025-09-08,24.24,300947041.3595678,real_cm,1_real_mcap
DASH,2025-09-15,22.94,285199769.51369035,real_cm,1_real_mcap
DASH,2025-09-22,21.3,264618191.92580193,real_cm,1_real_mcap
DASH,2025-09-29,35.39,441189394.00967634,real_cm,1_real_mcap
DASH,2025-10-06,53.22,667845117.0540582,real_cm,1_real_mcap
DASH,2025-10-13,43.61,548679895.8978063,real_cm,1_real_mcap
DASH,2025-10-20,49.87,624160212.2568153,real_cm,1_real_mcap
DASH,2025-10-27,89.66,1119204705.5833495,real_cm,1_real_mcap
DASH,2025-11-03,81.55,1021015985.2192175,real_cm,1_real_mcap
DASH,2025-11-10,85.53,1079577912.0589092,real_cm,1_real_mcap
DASH,2025-11-17,56.46,710657295.6262912,real_cm,1_real_mcap
DASH,2025-11-24,53.4,670664962.5926375,real_cm,1_real_mcap
DASH,2025-12-01,44.56,555636744.9874026,real_cm,1_real_mcap
DASH,2025-12-08,41.0,514147361.9809904,real_cm,1_real_mcap
DASH,2025-12-15,38.34,479842649.2442601,real_cm,1_real_mcap
DASH,2025-12-22,44.03,550246285.981635,real_cm,1_real_mcap
DASH,2025-12-29,43.43,542740824.2677046,real_cm,1_real_mcap
DASH,2026-01-05,37.31,465673877.7576888,real_cm,1_real_mcap
DASH,2026-01-12,78.96,992975844.6854017,real_cm,1_real_mcap
DASH,2026-01-19,58.77,742301052.1914821,real_cm,1_real_mcap
DASH,2026-01-26,43.91,553176315.1149826,real_cm,1_real_mcap
DASH,2026-02-02,37.17,468010718.0852195,real_cm,1_real_mcap
DASH,2026-02-09,37.58,470486312.197866,real_cm,1_real_mcap
DASH,2026-02-16,33.15,416431977.6255561,real_cm,1_real_mcap
DASH,2026-02-23,31.86,401846966.4419729,real_cm,1_real_mcap
DASH,2026-03-02,30.42,384971951.16103816,real_cm,1_real_mcap
DASH,2026-03-09,33.82,426780714.045937,real_cm,1_real_mcap
DASH,2026-03-16,32.19,407558190.0157769,real_cm,1_real_mcap
DASH,2026-03-23,31.81,400939785.0011279,real_cm,1_real_mcap
DASH,2026-03-30,30.43,384420212.6602194,real_cm,1_real_mcap
DASH,2026-04-06,40.9,517779967.06037015,real_cm,1_real_mcap
DASH,2026-04-13,33.52,424954450.85174054,real_cm,1_real_mcap
DASH,2026-04-20,36.27,460485033.6175248,real_cm,1_real_mcap
DASH,2026-04-27,39.24,495092076.28142977,real_cm,1_real_mcap
DASH,2026-05-04,47.61,606588073.4064708,real_cm,1_real_mcap
DASH,2026-05-11,40.76,521319438.2641608,real_cm,1_real_mcap
DASH,2026-05-18,45.89,582983300.7224107,real_cm,1_real_mcap
DASH,2026-05-25,39.03,498972294.34826565,real_cg_recent,1_real_mcap
DEXE,2021-07-19,17.352,2019244241.7971177,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-07-26,11.828,1376418908.0207646,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-08-02,15.431,1795698357.259758,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-08-09,12.578,1463696062.3169746,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-08-16,11.728,1364781954.1146033,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-08-23,15.47,1800236769.2831612,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-08-30,15.32,1782781338.4239192,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-09-06,14.17,1648956368.5030634,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-09-13,13.69,1593098989.753489,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-09-20,12.53,1458110324.4420173,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-09-27,12.91,1502330749.2854304,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-10-04,12.37,1439491198.1921592,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-10-11,12.77,1486039013.8168046,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-10-18,13.15,1530259438.6602178,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-10-25,12.19,1418544681.1610687,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-11-01,12.68,1475565755.3012593,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-11-08,13.24,1540732697.175763,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-11-15,14.5,1687358316.393396,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-11-22,13.93,1621027679.1282763,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-11-29,15.35,1786272424.5957675,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-12-06,13.41,1560515518.8162372,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-12-13,11.88,1382470124.0519686,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-12-20,12.67,1474402059.9106433,est_price_x_supply_trend,3_price_x_anchor
DEXE,2021-12-27,11.71,1362687302.4114943,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-01-03,10.01,1164859086.0067513,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-01-10,9.71,1129948224.2882674,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-01-17,6.52,758729394.68172,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-01-24,6.37,741273963.822478,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-01-31,7.25,843679158.196698,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-02-07,7.41,862298284.4465562,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-02-14,7.17,834369595.0717689,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-02-21,6.06,705199406.7133778,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-02-28,6.28,730800705.3069329,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-03-07,5.75,669124849.6042777,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-03-14,6.71,780839607.1034267,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-03-21,7.13,829714813.5093044,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-03-28,7.36,856479807.4934756,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-04-04,6.18,719163751.4007715,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-04-11,5.74,667961154.2136616,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-04-18,6.0,698217234.3696811,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-04-25,5.83,678434412.7292068,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-05-02,4.2,488752064.0587768,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-05-09,3.83,445695334.6059798,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-05-16,3.58,416602949.8405764,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-05-23,3.15,366564048.0440826,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-05-30,3.38,393329042.0282537,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-06-06,3.21,373546220.38777936,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-06-13,2.57,299069715.38834673,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-06-20,2.7,314197755.4663565,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-06-27,2.54,295578629.2164983,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-07-04,2.74,318852537.02882105,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-07-11,3.268,380295653.6533529,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-07-18,3.57,415439254.44996023,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-07-25,3.811,443484313.3638091,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-08-01,4.012,466874590.7151934,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-08-08,3.865,449768268.47313625,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-08-15,3.174,369356916.9815613,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-08-22,3.876,451048333.402814,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-08-29,3.038,353530659.6691818,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-09-05,3.278,381459349.0439691,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-09-12,2.925,340380901.7552195,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-09-19,3.035,353181551.051997,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-09-26,2.973,345966639.63017696,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-10-03,3.019,351319638.4270112,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-10-10,2.931,341079118.9895892,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-10-17,2.957,344104727.00519115,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-10-24,2.966,345152052.8567457,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-10-31,3.018,351203268.8879496,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-11-07,2.267,263809745.05267784,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-11-14,2.317,269628222.0057585,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-11-21,2.363,274981220.80259275,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-11-28,2.541,295694998.7555599,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-12-05,2.404,279752371.9041189,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-12-12,2.261,263111527.81830817,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-12-19,2.341,272421090.94323725,est_price_x_supply_trend,3_price_x_anchor
DEXE,2022-12-26,2.392,278355937.4353795,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-01-02,2.445,284523523.00564504,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-01-09,2.575,299651563.0836548,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-01-16,2.595,301978953.8648871,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-01-23,2.77,322343623.20066947,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-01-30,2.939,342010075.3020821,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-02-06,2.76,321179927.8100533,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-02-13,2.971,345733900.55205375,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-02-20,3.097,360396462.47381705,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-02-27,2.841,330605860.474044,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-03-06,2.85,331653186.32559854,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-03-13,2.903,337820771.895864,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-03-20,2.785,324089166.2865937,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-03-27,2.877,334795163.8802621,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-04-03,2.834,329791273.7006127,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-04-10,3.06,356090789.52853733,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-04-17,3.086,359116397.54413927,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-04-24,3.052,355159833.2160444,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-05-01,2.778,323274579.5131624,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-05-08,2.596,302095323.4039487,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-05-15,2.506,291622064.8884034,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-05-22,2.555,296818712.3670218,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-05-29,2.416,278919147.8456674,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-06-05,1.935,221995104.08074006,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-06-12,1.969,224485953.0941087,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-06-19,2.199,249143586.22663957,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-06-26,2.136,240495391.13373637,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-07-03,2.305,257903637.064141,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-07-10,2.241,249177842.42832944,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-07-17,2.281,252042557.19309902,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-07-24,2.252,247285132.23317993,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-07-31,2.226,242904637.80554825,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-08-07,2.264,245509384.15412667,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-08-14,2.176,234493923.31723556,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-08-21,2.184,233887150.79076582,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-08-28,2.155,229341173.96951503,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-09-04,2.185,231082589.48640588,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-09-11,2.214,232688236.53791052,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-09-18,2.204,230191577.61275724,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-09-25,2.277,236331655.52847567,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-10-02,2.213,228255529.97326884,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-10-09,2.14,219348513.1655284,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-10-16,2.138,217775816.10505453,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-10-23,2.355,238382235.38363224,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-10-30,2.438,245243612.7739693,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-11-06,3.453,345176809.167658,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-11-13,3.419,339644948.45033073,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-11-20,3.454,340980402.90961564,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-11-27,3.67,360042839.46160823,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-12-04,4.954,482975547.5833539,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-12-11,3.843,372323589.7723158,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-12-18,3.617,348240842.6221892,est_price_x_supply_trend,3_price_x_anchor
DEXE,2023-12-25,3.843,367690668.47340894,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-01-01,3.756,357123833.4437157,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-01-08,3.657,345540724.0706121,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-01-15,3.423,321412087.33287805,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-01-22,3.078,287213565.93766373,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-01-29,2.82,261496854.59752953,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-02-05,3.014,277742049.8626388,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-02-12,3.261,298627786.20939416,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-02-19,4.066,370022231.3278816,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-02-26,6.748,610262304.6446966,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-03-04,9.587,861599078.3451195,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-03-11,10.113,903199176.7370114,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-03-18,12.651,1122818110.6159797,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-03-25,15.559,1372294306.6472905,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-04-01,15.18,1330510725.3249762,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-04-08,12.591,1096700040.7630765,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-04-15,13.68,1184117393.5467062,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-04-22,12.305,1058452343.0965216,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-04-29,13.284,1135532542.768201,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-05-06,12.623,1072295115.6377579,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-05-13,12.693,1071512034.3821036,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-05-20,12.196,1023130935.329442,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-05-27,13.102,1092276079.9776874,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-06-03,13.103,1085541913.279777,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-06-10,12.578,1035543801.0931274,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-06-17,10.927,894002747.3297863,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-06-24,11.498,934848514.1691746,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-07-01,8.717,704315119.1465466,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-07-08,10.269,824535097.2340984,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-07-15,10.502,837980734.5057703,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-07-22,9.396,745051092.3197093,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-07-29,7.605,599271043.8105285,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-08-05,7.587,594121387.5504647,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-08-12,7.753,603331379.9202487,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-08-19,8.899,688190010.5286992,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-08-26,7.199,553248644.5129201,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-09-02,7.425,567055634.9161499,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-09-09,7.644,580137472.2190311,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-09-16,8.691,655482373.0359392,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-09-23,9.038,677399125.8146482,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-09-30,8.288,617309648.0942144,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-10-07,8.64,639511107.8520474,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-10-14,8.882,653320289.8781024,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-10-21,7.931,579728104.041296,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-10-28,7.339,533106919.9480114,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-11-04,8.828,637266052.7051765,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-11-11,8.99,644910100.4889513,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-11-18,8.577,611442925.7222656,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-11-25,9.467,670677781.6198725,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-12-02,11.341,798424619.4182526,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-12-09,8.57,599576246.3503567,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-12-16,10.169,707005629.3641889,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-12-23,12.486,862678515.8563439,est_price_x_supply_trend,3_price_x_anchor
DEXE,2024-12-30,16.98,1165854532.0382333,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-01-06,16.138,1101127015.6111388,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-01-13,17.603,1193590691.737173,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-01-20,19.621,1322120074.8839731,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-01-27,20.255,1356322719.9944594,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-02-03,19.573,1302474450.2708583,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-02-10,17.441,1153358249.381685,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-02-17,18.621,1223705386.563001,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-02-24,18.491,1207578292.9984257,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-03-03,17.772,1153379508.172243,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-03-10,17.292,1115224189.6967013,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-03-17,17.37,1113263063.2809865,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-03-24,17.738,1129753406.518975,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-03-31,14.738,932821588.7313119,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-04-07,14.753,927943227.1751447,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-04-14,14.992,937090780.0184466,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-04-21,13.061,811296398.8978478,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-04-28,14.45,891973585.1196444,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-05-05,13.972,857084716.2453552,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-05-12,13.018,793579551.1089298,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-05-19,12.621,764576588.019619,est_price_x_supply_trend,3_price_x_anchor
DEXE,2025-05-26,14.218,808370253.4944652,real_cg_recent,3_price_x_anchor
DEXE,2025-06-02,10.035,598833033.2838322,real_cg_recent,3_price_x_anchor
DEXE,2025-06-09,8.821,504713798.53674287,real_cg_recent,3_price_x_anchor
DEXE,2025-06-16,7.868,445721317.80934536,real_cg_recent,3_price_x_anchor
DEXE,2025-06-23,8.139,507188636.01116586,real_cg_recent,3_price_x_anchor
DEXE,2025-06-30,7.595,430787839.9963659,real_cg_recent,3_price_x_anchor
DEXE,2025-07-07,7.532,434670790.171818,real_cg_recent,3_price_x_anchor
DEXE,2025-07-14,7.409,413757050.003019,real_cg_recent,3_price_x_anchor
DEXE,2025-07-21,7.486,427290601.0344721,real_cg_recent,3_price_x_anchor
DEXE,2025-07-28,7.247,395536069.5981641,real_cg_recent,3_price_x_anchor
DEXE,2025-08-04,7.87,467506773.1971214,real_cg_recent,3_price_x_anchor
DEXE,2025-08-11,7.419,421869355.82910246,real_cg_recent,3_price_x_anchor
DEXE,2025-08-18,6.912,406966499.7274881,real_cg_recent,3_price_x_anchor
DEXE,2025-08-25,7.394,438953257.3707925,real_cg_recent,3_price_x_anchor
DEXE,2025-09-01,6.989,405445602.478207,real_cg_recent,3_price_x_anchor
DEXE,2025-09-08,6.918,398675841.0308307,real_cg_recent,3_price_x_anchor
DEXE,2025-09-15,11.376,575523744.0987484,real_cg_recent,3_price_x_anchor
DEXE,2025-09-22,9.332,527834730.04359126,real_cg_recent,3_price_x_anchor
DEXE,2025-09-29,11.657,700802081.381887,real_cg_recent,3_price_x_anchor
DEXE,2025-10-06,5.854,321968396.1402786,real_cg_recent,3_price_x_anchor
DEXE,2025-10-13,6.471,369350745.5203947,real_cg_recent,3_price_x_anchor
DEXE,2025-10-20,6.761,374628862.2709322,real_cg_recent,3_price_x_anchor
DEXE,2025-10-27,7.244,418321104.2821523,real_cg_recent,3_price_x_anchor
DEXE,2025-11-03,6.474,368951307.36483836,real_cg_recent,3_price_x_anchor
DEXE,2025-11-10,5.467,265708058.5023507,real_cg_recent,3_price_x_anchor
DEXE,2025-11-17,4.487,214380604.24474058,real_cg_recent,3_price_x_anchor
DEXE,2025-11-24,3.772,204740565.29370958,real_cg_recent,3_price_x_anchor
DEXE,2025-12-01,3.83,180605203.34888414,real_cg_recent,3_price_x_anchor
DEXE,2025-12-08,3.392,164843340.91722888,real_cg_recent,3_price_x_anchor
DEXE,2025-12-15,3.178,156010516.65160012,real_cg_recent,3_price_x_anchor
DEXE,2025-12-22,3.061,144605076.75836113,real_cg_recent,3_price_x_anchor
DEXE,2025-12-29,3.358,155336026.34043986,real_cg_recent,3_price_x_anchor
DEXE,2026-01-05,3.551,162826599.4920167,real_cg_recent,3_price_x_anchor
DEXE,2026-01-12,3.18,153545841.57312152,real_cg_recent,3_price_x_anchor
DEXE,2026-01-19,3.056,146459647.8553756,real_cg_recent,3_price_x_anchor
DEXE,2026-01-26,2.496,121491882.34789981,real_cg_recent,3_price_x_anchor
DEXE,2026-02-02,2.085,101974592.60337894,real_cg_recent,3_price_x_anchor
DEXE,2026-02-09,2.367,113645249.97597663,real_cg_recent,3_price_x_anchor
DEXE,2026-02-16,2.583,112372659.28583744,real_cg_recent,3_price_x_anchor
DEXE,2026-02-23,3.293,159937590.3646847,real_cg_recent,3_price_x_anchor
DEXE,2026-03-02,3.929,170636153.99980554,real_cg_recent,3_price_x_anchor
DEXE,2026-03-09,5.224,248055667.4414467,real_cg_recent,3_price_x_anchor
DEXE,2026-03-16,7.152,308036065.28770787,real_cg_recent,3_price_x_anchor
DEXE,2026-03-23,7.162,334755917.6437671,real_cg_recent,3_price_x_anchor
DEXE,2026-03-30,8.641,414526581.78885174,real_cg_recent,3_price_x_anchor
DEXE,2026-04-06,9.799,449803596.3033069,real_cg_recent,3_price_x_anchor
DEXE,2026-04-13,14.986,677423891.1791755,real_cg_recent,3_price_x_anchor
DEXE,2026-04-20,13.753,647552181.4580343,real_cg_recent,3_price_x_anchor
DEXE,2026-04-27,10.24,485078593.16091204,real_cg_recent,3_price_x_anchor
DEXE,2026-05-04,12.648,560901021.3025928,real_cg_recent,3_price_x_anchor
DEXE,2026-05-11,13.245,606156869.0203235,real_cg_recent,3_price_x_anchor
DEXE,2026-05-18,15.207,634268341.156852,real_cg_recent,3_price_x_anchor
DEXE,2026-05-25,18.651,869948914.4732434,real_cg_recent,3_price_x_anchor
