week,symbol,cluster_id,signal,side,w
2022-05-23,HBAR,,-0.08361612851188899,-1,-0.0035155935478338417
2022-05-23,ICP,,0.00017981458119925163,0,0.0
2022-05-23,JST,,-0.2517619340854429,-1,-0.012763313741542643
2022-05-23,LINK,,0.11685136023934996,0,0.0
2022-05-23,LTC,,-0.07302655248168921,-1,-0.0008393619148331599
2022-05-23,NEAR,,-0.00629606175533766,0,0.0
2022-05-23,NEXO,,0.13443334886055344,0,0.0
2022-05-23,QNT,,0.19231024670848373,1,0.06952335259589491
2022-05-23,SHIB,,0.257317202838903,1,0.12904300158457888
2022-05-23,SOL,,-0.09397538054884223,-1,-0.005595181238145172
2022-05-23,STX,,0.21623410088756778,1,0.09019890233220247
2022-05-23,TRX,,-0.6822248512968304,-1,-0.04247068001501089
2022-05-23,UNI,,0.03273534005522645,0,0.0
2022-05-23,VET,,0.2021069152820966,1,0.05008316183750833
2022-05-23,XLM,,0.08028208809441154,0,0.0
2022-05-23,XRP,,0.11928972430387061,0,0.0
2022-05-23,ZEC,,-0.1404802154290839,-1,-0.014798796030979182
2022-05-30,AAVE,,-0.2991186528220506,-1,-0.014779724220263938
2022-05-30,ADA,,-0.5468704867191045,-1,-0.03608615184151732
2022-05-30,ALGO,,-0.14008065853877813,-1,-0.005931488271395606
2022-05-30,ATOM,,0.0668223732391934,0,-0.0011460940889213098
2022-05-30,AVAX,,0.20984673818266245,1,0.02356815089743331
2022-05-30,BCH,,0.2017237025879557,1,0.028937835465567253
2022-05-30,BNB,,0.06571397871908582,0,0.0
2022-05-30,BTC,,0.2904477012294064,1,0.11915266185104804
2022-05-30,CAKE,,-0.26166171276185723,-1,-0.01162427355394354
2022-05-30,CHZ,,-0.20709908481586856,-1,-0.008131315921800362
2022-05-30,DASH,,0.07401080609295177,0,0.0004464972218704436
2022-05-30,DEXE,,0.2651285939095161,1,0.05384614232213366
2022-05-30,DOGE,,0.12057334688259198,1,0.0011955941817443127
2022-05-30,DOT,,0.09265613543809925,0,0.0
2022-05-30,ETC,,-0.4031772827059954,-1,-0.031152125117685024
2022-05-30,ETH,,0.08192556639646466,0,-0.0022477666081555624
2022-05-30,FET,,0.10401541045976305,1,0.001625169372491131
2022-05-30,FIL,,0.10034099906622135,0,0.0032831987387772835
2022-05-30,HBAR,,0.10364030190410235,0,-0.00025521502939110114
2022-05-30,ICP,,0.008515564292130566,0,0.0
2022-05-30,JST,,-0.268757523208899,-1,-0.013265844610241271
2022-05-30,LINK,,-0.3369824762854351,-1,-0.01991630217415083
2022-05-30,LTC,,-0.04437771275902571,0,-6.0933601353292894e-05
2022-05-30,NEAR,,-0.12864284546814028,-1,-0.001444037320806601
2022-05-30,NEXO,,0.13241141412382498,1,0.0019322746136648187
2022-05-30,QNT,,0.30956105808340084,1,0.14708364478174252
2022-05-30,SHIB,,0.16781738831097423,1,0.016732973218949496
2022-05-30,SOL,,-0.23296681785524237,-1,-0.02980904562413832
2022-05-30,STX,,0.17470668627104272,1,0.017263205516797622
2022-05-30,TRX,,-0.10629491116995726,-1,-0.003083197147830334
2022-05-30,UNI,,0.041515237161003464,0,0.0
2022-05-30,VET,,0.08635708887404017,0,0.0036357944814851134
2022-05-30,XLM,,0.08240269439592961,0,0.0
2022-05-30,XRP,,0.07599677343138475,0,0.0
2022-05-30,ZEC,,0.11990060605860961,1,0.0002571814931183764
