week,symbol,cluster_id,signal,side,w
2020-11-23,XLM,,-0.8292479144059619,-1,-0.015588602335757628
2020-11-23,XRP,,-0.5252708837489584,-1,-0.02203669754887032
2020-11-23,ZEC,,0.43279692877064363,1,0.04663116199616466
2020-11-30,AAVE,,0.6737554078123525,1,0.025293471569762017
2020-11-30,ADA,,-0.5246777336078774,-1,-0.02334954864583175
2020-11-30,ALGO,,0.38107198064542297,1,0.03850734666429909
2020-11-30,ATOM,,0.1018080335061812,0,0.0
2020-11-30,AVAX,,0.2037188466891057,1,0.04819297241675429
2020-11-30,BCH,,-0.07249096144248626,0,0.0
2020-11-30,BNB,,-0.15004354592559332,-1,-0.0660474340429794
2020-11-30,BTC,,-0.3718943814452842,-1,-0.0660474340429794
2020-11-30,CHZ,,0.5952068085704815,1,0.05823066050609897
2020-11-30,DASH,,-0.12281610590539883,0,0.0
2020-11-30,DOGE,,-0.07572906580544161,0,0.0
2020-11-30,DOT,,-0.19318385568397606,-1,-0.03787091651261575
2020-11-30,ETC,,-0.1747853708356696,-1,-0.05062895174030037
2020-11-30,ETH,,-0.4319635758236026,-1,-0.047379199973385265
2020-11-30,FET,,0.015470489285201977,0,0.0
2020-11-30,FIL,,0.5039236319872749,1,0.04692459403455531
2020-11-30,HBAR,,0.5121683283687152,1,0.05823066050609897
2020-11-30,JST,,0.21121924952910384,1,0.016183427212748396
2020-11-30,LINK,,-0.03632757444526106,0,0.0
2020-11-30,LTC,,-0.4127234198454286,-1,-0.033572109184379036
2020-11-30,NEAR,,0.40316735723041447,1,0.019667998557479343
2020-11-30,SOL,,0.4525926930013153,1,0.04545816252537609
2020-11-30,STX,,0.08663705819858267,0,0.0
2020-11-30,TRX,,-0.10123041582307815,0,0.0
2020-11-30,UNI,,-0.1342982710537736,0,0.0
2020-11-30,VET,,0.1393592734006275,0,0.0
2020-11-30,XLM,,-0.9521040391475027,-1,-0.012811353071009808
2020-11-30,XRP,,-0.7107804116018805,-1,-0.018982346779691746
2020-11-30,ZEC,,0.18494957016747254,0,0.0
2020-12-07,AAVE,,0.5339810915559698,1,0.024087668277304863
2020-12-07,ADA,,-0.46130018548584656,-1,-0.027080301170289707
2020-12-07,ALGO,,0.2209696434025186,1,0.03414228195863869
2020-12-07,ATOM,,0.18894920390786682,1,0.05548461328475331
2020-12-07,AVAX,,0.16397076029745591,0,0.0
2020-12-07,BCH,,-0.008644980143148299,0,0.0
2020-12-07,BNB,,-0.10343542152275603,0,0.0
2020-12-07,BTC,,-0.3718934052235181,-1,-0.062334541470011946
2020-12-07,CHZ,,0.391929567637399,1,0.05979230714972531
2020-12-07,DASH,,-0.19028356059976448,-1,-0.043317364101001926
2020-12-07,DOGE,,-0.04859394395029343,0,0.0
2020-12-07,DOT,,-0.1431385594770551,-1,-0.04093931972757013
2020-12-07,ETC,,-0.11521997181933621,0,0.0
2020-12-07,ETH,,-0.40556912948072465,-1,-0.052909958040957404
2020-12-07,FET,,0.10373121886503192,0,0.0
2020-12-07,FIL,,0.6892397821431666,1,0.05979230714972531
2020-12-07,HBAR,,0.3377159515747206,1,0.047604792759022595
2020-12-07,JST,,0.05029322741196105,0,0.0
2020-12-07,LINK,,0.019771045790191382,0,0.0
2020-12-07,LTC,,-0.37119573780375065,-1,-0.03655286681973766
2020-12-07,NEAR,,0.3698966377037961,1,0.019544618470692995
2020-12-07,SOL,,0.33432784417746875,1,0.037567193136535594
2020-12-07,STX,,0.24908320629343148,1,0.01922938388125318
2020-12-07,TRX,,-0.18548655462390035,-1,-0.062334541470011946
2020-12-07,UNI,,0.16111150886018866,0,0.0
2020-12-07,VET,,0.05562034170008181,0,0.0
2020-12-07,XLM,,-0.9056081256763893,-1,-0.014573313966226697
2020-12-07,XRP,,-0.4984127427816482,-1,-0.017202959301844498
2020-12-07,ZEC,,-0.06180871273311915,0,0.0
2020-12-14,AAVE,,0.33321920101251373,1,0.016654983026387606
2020-12-14,ADA,,-0.0668081995400283,0,0.0
2020-12-14,ALGO,,0.2916188331388584,1,0.029959285975549334
2020-12-14,ATOM,,0.0789292574316885,0,0.0
2020-12-14,AVAX,,0.17908647178041434,1,0.04796794829565077
2020-12-14,BCH,,-0.02566681144798058,0,0.0
2020-12-14,BNB,,-0.1298997275627397,-1,-0.05422528229585942
2020-12-14,BTC,,-0.3986774380283285,-1,-0.05422528229585942
2020-12-14,CHZ,,0.10355648351301402,0,0.0
2020-12-14,DASH,,-0.17154081293103837,-1,-0.04986140059886914
2020-12-14,DOGE,,-0.3861903673870623,-1,-0.028591073752099
2020-12-14,DOT,,0.11070147569512012,0,0.0
2020-12-14,ETC,,0.08767360473787295,0,0.0
2020-12-14,ETH,,-0.0987563799978043,0,0.0
2020-12-14,FET,,0.29903703542071775,1,0.034110045982775526
2020-12-14,FIL,,0.39741079083403075,1,0.04796794829565077
2020-12-14,HBAR,,0.23805357867343072,1,0.037146685034517984
2020-12-14,JST,,-0.12221850153062046,-1,-0.02827323467868273
2020-12-14,LINK,,0.1353313275167933,1,0.04796794829565077
2020-12-14,LTC,,-0.4307978371480866,-1,-0.030718466963579244
2020-12-14,NEAR,,0.6650457332638791,1,0.02782436581062121
2020-12-14,SOL,,0.2840598543455215,1,0.03540079116678075
2020-12-14,STX,,-0.16152940878495017,-1,-0.03691815271405034
2020-12-14,TRX,,-0.05745788376537704,0,0.0
2020-12-14,UNI,,0.1165738114883766,0,0.0
2020-12-14,VET,,0.02751080365332763,0,0.0
2020-12-14,XLM,,-1.174802896760671,-1,-0.013824053310603409
2020-12-14,XRP,,-0.13689733528318626,-1,-0.028363055273982012
2020-12-14,ZEC,,0.013435337662313213,0,0.0
2020-12-21,AAVE,,-0.04115646021464738,0,0.0
2020-12-21,ADA,,0.09700027719686828,0,0.0
2020-12-21,ALGO,,0.07854219005811243,0,0.0
2020-12-21,ATOM,,0.05197624988337258,0,0.0
2020-12-21,AVAX,,0.21416754212059028,1,0.05378323059536317
2020-12-21,BCH,,-0.1564058717014638,-1,-0.03802456331558273
2020-12-21,BNB,,-0.20272068947800487,-1,-0.053787148626129176
2020-12-21,BTC,,-0.24440964068855678,-1,-0.053787148626129176
2020-12-21,CHZ,,-0.5778922397858373,-1,-0.023875050057711112
2020-12-21,DASH,,0.04560687958997705,0,0.0
2020-12-21,DOGE,,-0.49156305749708434,-1,-0.024543018014624045
2020-12-21,DOT,,0.24704082479029893,1,0.05378323059536317
2020-12-21,ETC,,0.11063805982802226,0,0.0
2020-12-21,ETH,,0.08255200739348312,0,0.0
2020-12-21,FET,,0.1740988697924288,0,0.0
2020-12-21,FIL,,0.26155176091090293,1,0.02757964017249278
2020-12-21,HBAR,,0.24429887414302154,1,0.02680931386744522
2020-12-21,JST,,-0.36146418512761597,-1,-0.02272192873256154
2020-12-21,LINK,,0.2030072855013218,1,0.05378323059536317
2020-12-21,LTC,,-0.42831429053137043,-1,-0.03082046760358964
2020-12-21,NEAR,,0.1993455221328214,1,0.02979217013028
2020-12-21,SOL,,0.2778971819521535,1,0.035138880207942876
2020-12-21,STX,,-0.36331670680259087,-1,-0.02365352639754342
2020-12-21,TRX,,0.011043895655982018,0,0.0
2020-12-21,UNI,,-0.07958752297874643,-1,-0.053787148626129176
2020-12-21,VET,,0.0013838795195003327,0,0.0
2020-12-21,XLM,,0.2628004960056065,1,0.03318312271297101
2020-12-21,XRP,,0.33360388017998427,1,0.011147181122778625
2020-12-21,ZEC,,0.05027498815147056,0,0.0
2020-12-28,AAVE,,0.24622960046449696,1,0.028397957812938704
2020-12-28,ADA,,-0.0905533920285023,0,0.0
2020-12-28,ALGO,,-0.024666944750682363,0,0.0
2020-12-28,ATOM,,0.034507013223560416,0,0.0
2020-12-28,AVAX,,0.18207646805684008,1,0.028834545347107002
2020-12-28,BCH,,0.04663110914033459,0,0.0
2020-12-28,BNB,,0.11172485831745038,0,0.0
2020-12-28,BTC,,-0.1304301351898639,-1,-0.05621314698526976
2020-12-28,CHZ,,-0.19269660445476017,-1,-0.03204819145175856
2020-12-28,DASH,,0.09661546964300317,0,0.0
2020-12-28,DOGE,,-0.7964552371071203,-1,-0.017582002921529314
2020-12-28,DOT,,-0.6520949218836564,-1,-0.020320284953596574
2020-12-28,ETC,,0.1614055804623589,0,0.0
2020-12-28,ETH,,-0.19797752681709346,-1,-0.050184408806672444
2020-12-28,FET,,0.1997169993741688,1,0.053237497450279454
2020-12-28,FIL,,0.34191379968021157,1,0.03922889939167287
2020-12-28,HBAR,,0.3824288796230693,1,0.043650319301752234
2020-12-28,JST,,0.2627676374835437,1,0.03556382091735302
2020-12-28,LINK,,0.1773339213564454,0,0.0
2020-12-28,LTC,,-0.16285135667060094,-1,-0.055822493581911777
2020-12-28,NEAR,,0.20717866799657947,1,0.03143454309392486
2020-12-28,SOL,,-0.22512678854087928,-1,-0.024918008171054135
2020-12-28,STX,,-0.011136365467890296,0,0.0
2020-12-28,TRX,,0.032219126086972104,0,0.0
2020-12-28,UNI,,-0.45696274962546735,-1,-0.03496318095205286
2020-12-28,VET,,-0.3462255683306321,-1,-0.032948282176154566
2020-12-28,XLM,,0.2423154379404317,1,0.04744590219757424
2020-12-28,XRP,,0.5548186181510901,1,0.01720651448739765
2020-12-28,ZEC,,0.00729440386659153,0,0.0
2021-01-04,AAVE,,0.2796137899016886,1,0.050856980153206756
2021-01-04,ADA,,-0.1339342314041172,0,0.0
2021-01-04,ALGO,,-0.0009436941875879622,0,0.0
2021-01-04,ATOM,,-0.1024301939526792,0,0.0
2021-01-04,AVAX,,0.15054276650784934,1,0.022995509278493594
2021-01-04,BCH,,-0.009338383265598136,0,0.0
2021-01-04,BNB,,-0.350918482802193,-1,-0.0883828068845312
2021-01-04,BTC,,-0.33950308308095944,-1,-0.09962327710123439
2021-01-04,CHZ,,-0.15346200084682549,-1,-0.03343358639383882
2021-01-04,DASH,,0.02676930276951914,0,0.0
