week,factor,ic
2023-02-20,MomC,0.05737316263632052
2023-02-20,NetMom,
2023-02-20,FunC,0.2545454545454545
2023-02-27,VolC,0.06685633001422475
2023-02-27,MAXRET,0.03437648174490279
2023-02-27,CRASH8,-0.30867709815078237
2023-02-27,BETA26,-0.009483167377904219
2023-02-27,TVLC,
2023-02-27,SKEW52,-0.030532212885154068
2023-02-27,NEWC,0.06178843199985817
2023-02-27,RMOM1w,0.12825983878615457
2023-02-27,RMOM2w,-0.0649596965386439
2023-02-27,SMBC,-0.4217638691322902
2023-02-27,NetRel,
2023-02-27,MomC,-0.12849691797060217
2023-02-27,NetMom,
2023-02-27,FunC,-0.04675324675324675
2023-03-06,VolC,-0.35988620199146515
2023-03-06,MAXRET,-0.3684210526315789
2023-03-06,CRASH8,-0.053579895685158835
2023-03-06,BETA26,0.25201517306780463
2023-03-06,TVLC,
2023-03-06,SKEW52,-0.06048906048906049
2023-03-06,NEWC,-0.3470114242448848
2023-03-06,RMOM1w,-0.025841631104789
2023-03-06,RMOM2w,0.1813655761024182
2023-03-06,SMBC,-0.04077761972498814
2023-03-06,NetRel,
2023-03-06,MomC,0.22214319582740633
2023-03-06,NetMom,
2023-03-06,FunC,0.11298701298701298
2023-03-13,VolC,0.3499288762446657
2023-03-13,MAXRET,0.301090564248459
2023-03-13,CRASH8,-0.19250829777145564
2023-03-13,BETA26,-0.5035561877667141
2023-03-13,TVLC,
2023-03-13,SKEW52,-0.3238095238095239
2023-03-13,NEWC,-0.4705882882446012
2023-03-13,RMOM1w,-0.06661925082977714
2023-03-13,RMOM2w,-0.08179231863442388
2023-03-13,SMBC,-0.3160265528686581
2023-03-13,NetRel,
2023-03-13,MomC,0.03153153153153153
2023-03-13,NetMom,
2023-03-13,FunC,-0.3220779220779221
2023-03-20,VolC,0.4383594120436225
2023-03-20,MAXRET,0.34613560929350395
2023-03-20,CRASH8,-0.17022285443338073
2023-03-20,BETA26,-0.2164532954006638
2023-03-20,TVLC,
2023-03-20,SKEW52,-0.05070785070785071
2023-03-20,NEWC,-0.05111480651043929
2023-03-20,RMOM1w,0.015410146989094355
2023-03-20,RMOM2w,-0.07159791370317686
2023-03-20,SMBC,-0.25533428165007105
2023-03-20,NetRel,
2023-03-20,MomC,0.046704599336178286
2023-03-20,NetMom,
2023-03-20,FunC,-0.15324675324675324
2023-03-27,VolC,0.06567093409198671
2023-03-27,MAXRET,0.06140350877192982
2023-03-27,CRASH8,0.10146989094357514
2023-03-27,BETA26,0.1514935988620199
2023-03-27,TVLC,
2023-03-27,SKEW52,0.03758043758043759
2023-03-27,NEWC,-0.09534757345384666
2023-03-27,RMOM1w,-0.21740161213845421
2023-03-27,RMOM2w,-0.12162162162162161
2023-03-27,SMBC,0.18371813108655213
2023-03-27,NetRel,
2023-03-27,MomC,-0.2641062114746325
2023-03-27,NetMom,
2023-03-27,FunC,0.050254093732354614
2023-04-03,VolC,0.08700806069227122
2023-04-03,MAXRET,0.13750592697961117
2023-04-03,CRASH8,0.23186344238975812
2023-04-03,BETA26,0.5417259364627786
2023-04-03,TVLC,
2023-04-03,SKEW52,0.024195624195624193
2023-04-03,NEWC,-0.02944718399435678
2023-04-03,RMOM1w,-0.014224751066856327
2023-04-03,RMOM2w,-0.18871503082029395
2023-04-03,SMBC,-0.2688477951635846
2023-04-03,NetRel,
2023-04-03,MomC,-0.1880037932669511
2023-04-03,NetMom,
2023-04-03,FunC,0.1044607566346697
2023-04-10,VolC,0.36462778568041726
2023-04-10,MAXRET,0.19819819819819817
2023-04-10,CRASH8,-0.5232337600758652
2023-04-10,BETA26,-0.7045993361782835
2023-04-10,TVLC,
2023-04-10,SKEW52,-0.19356499356499354
2023-04-10,NEWC,-0.1399014912445649
2023-04-10,RMOM1w,-0.17449027975343764
2023-04-10,RMOM2w,-0.20483641536273114
2023-04-10,SMBC,-0.09771309771309772
2023-04-10,NetRel,
2023-04-10,MomC,-0.044753255279571066
2023-04-10,NetMom,
2023-04-10,FunC,0.12704686617730096
2023-04-17,VolC,-0.3043002516686727
2023-04-17,MAXRET,-0.38789801947696684
2023-04-17,CRASH8,0.07444286391654813
2023-04-17,BETA26,0.1519677572309151
2023-04-17,TVLC,
2023-04-17,SKEW52,0.23518255097202462
2023-04-17,NEWC,0.014230981112514429
2023-04-17,RMOM1w,0.46843199474778424
2023-04-17,RMOM2w,0.39183718131086553
2023-04-17,SMBC,-0.2878870773607616
2023-04-17,NetRel,
2023-04-17,MomC,0.20822847138636613
2023-04-17,NetMom,
2023-04-17,FunC,-0.16883116883116886
2023-04-24,VolC,0.3323120691541744
2023-04-24,MAXRET,0.179560126928548
2023-04-24,CRASH8,-0.23684210526315785
2023-04-24,BETA26,-0.08416311047889995
2023-04-24,TVLC,
2023-04-24,SKEW52,-0.12114746325272638
2023-04-24,NEWC,-0.4228790772126403
2023-04-24,RMOM1w,0.13754240070029544
2023-04-24,RMOM2w,0.03052850421271474
2023-04-24,SMBC,-0.32049458365247835
2023-04-24,NetRel,
2023-04-24,MomC,0.1598643177590546
2023-04-24,NetMom,
2023-04-24,FunC,0.04121964991530209
2023-05-01,VolC,0.3222453222453222
2023-05-01,MAXRET,-0.015209541525331
2023-05-01,CRASH8,-0.4255388992231098
2023-05-01,BETA26,-0.41915599810336646
2023-05-01,TVLC,
2023-05-01,SKEW52,-0.24395448079658605
2023-05-01,NEWC,-0.2649151868637301
2023-05-01,RMOM1w,0.15723820986978881
2023-05-01,RMOM2w,0.16708611445453553
2023-05-01,SMBC,-0.41744173323120687
2023-05-01,NetRel,
2023-05-01,MomC,0.43494911915964546
2023-05-01,NetMom,
2023-05-01,FunC,0.20835686053077357
2023-05-08,VolC,0.2598752598752599
2023-05-08,MAXRET,0.19203413940256045
2023-05-08,CRASH8,-0.2106357369515264
2023-05-08,BETA26,-0.21526789947842578
2023-05-08,TVLC,
2023-05-08,SKEW52,-0.16785206258890467
2023-05-08,NEWC,-0.5085636979254016
2023-05-08,RMOM1w,-0.09202319728635518
2023-05-08,RMOM2w,0.11128132180763758
2023-05-08,SMBC,0.016697936210131333
2023-05-08,NetRel,
2023-05-08,MomC,0.08523908523908524
2023-05-08,NetMom,
2023-05-08,FunC,0.07707509881422926
2023-05-15,VolC,0.06554327606959186
2023-05-15,MAXRET,-0.05810263705000547
2023-05-15,CRASH8,0.04322135901083269
2023-05-15,BETA26,0.2550972024656235
2023-05-15,TVLC,
2023-05-15,SKEW52,0.18326220957799902
2023-05-15,NEWC,-0.21378632660528965
2023-05-15,RMOM1w,-0.2609694714957873
2023-05-15,RMOM2w,-0.14345114345114346
2023-05-15,SMBC,-0.33808630393996253
2023-05-15,NetRel,
2023-05-15,MomC,-0.08852172010066747
2023-05-15,NetMom,
2023-05-15,FunC,0.15513833992094864
2023-05-22,VolC,0.048035890141153295
2023-05-22,MAXRET,-0.001422475106685633
2023-05-22,CRASH8,-0.031185031185031187
2023-05-22,BETA26,-0.14959696538643907
2023-05-22,TVLC,
2023-05-22,SKEW52,0.14390706495969652
2023-05-22,NEWC,-0.16826992256509407
2023-05-22,RMOM1w,-0.1502352554984134
2023-05-22,RMOM2w,-0.10602910602910603
2023-05-22,SMBC,-0.2031894934333959
2023-05-22,NetRel,
2023-05-22,MomC,0.1484052532833021
2023-05-22,NetMom,
2023-05-22,FunC,-0.14130434782608697
2023-05-29,VolC,0.2311444652908068
2023-05-29,MAXRET,-0.1103189493433396
2023-05-29,CRASH8,-0.5520297625560783
2023-05-29,BETA26,-0.4983404457088667
2023-05-29,TVLC,
2023-05-29,SKEW52,-0.13584637268847793
2023-05-29,NEWC,-0.250480994604705
2023-05-29,RMOM1w,0.08480300187617261
2023-05-29,RMOM2w,0.21219512195121956
2023-05-29,SMBC,-0.2962476547842402
2023-05-29,NetRel,
2023-05-29,MomC,0.39305816135084437
2023-05-29,NetMom,
2023-05-29,FunC,0.08399209486166008
2023-06-05,VolC,-0.17899526263886778
2023-06-05,MAXRET,0.40968150521170626
2023-06-05,CRASH8,0.294906166661251
2023-06-05,BETA26,0.25096319171582654
2023-06-05,TVLC,
2023-06-05,SKEW52,0.27668780796633874
2023-06-05,NEWC,0.3418113802570853
2023-06-05,RMOM1w,-0.5736666829332686
2023-06-05,RMOM2w,-0.4877339467816947
2023-06-05,SMBC,0.20901543247347876
2023-06-05,NetRel,
2023-06-05,MomC,-0.4427036920297784
2023-06-05,NetMom,
2023-06-05,FunC,0.08201581027667984
2023-06-12,VolC,0.05947467166979363
2023-06-12,MAXRET,0.24484052532833023
2023-06-12,CRASH8,0.0878048780487805
2023-06-12,BETA26,0.4535324798482693
2023-06-12,TVLC,
2023-06-12,SKEW52,0.025841631104789
2023-06-12,NEWC,-0.10914552144071636
2023-06-12,RMOM1w,0.08574511009010753
2023-06-12,RMOM2w,-0.22701688555347097
2023-06-12,SMBC,0.3071294559099437
2023-06-12,NetRel,
2023-06-12,MomC,-0.2771106941838649
2023-06-12,NetMom,
2023-06-12,FunC,0.023715415019762844
2023-06-19,VolC,0.09962476547842404
2023-06-19,MAXRET,-0.033020637898686686
2023-06-19,CRASH8,-0.22889305816135086
2023-06-19,BETA26,0.007550060181639129
2023-06-19,TVLC,
2023-06-19,SKEW52,-0.18847795163584638
2023-06-19,NEWC,-0.457885639818792
2023-06-19,RMOM1w,0.2592870544090057
2023-06-19,RMOM2w,-0.00375234521575985
2023-06-19,SMBC,-0.2902439024390244
2023-06-19,NetRel,
2023-06-19,MomC,0.06622889305816136
2023-06-19,NetMom,
2023-06-19,FunC,0.1432806324110672
2023-06-26,VolC,0.2532833020637899
2023-06-26,MAXRET,0.4058161350844278
2023-06-26,CRASH8,0.06547842401500939
2023-06-26,BETA26,-0.0346865083707189
2023-06-26,TVLC,
2023-06-26,SKEW52,-0.04694167852062589
2023-06-26,NEWC,0.2576134620419316
2023-06-26,RMOM1w,-0.3033771106941839
2023-06-26,RMOM2w,-0.3416510318949344
2023-06-26,SMBC,-0.13245778611632272
2023-06-26,NetRel,
2023-06-26,MomC,-0.33283302063789877
2023-06-26,NetMom,
2023-06-26,FunC,0.408102766798419
2023-07-03,VolC,0.09418386491557224
2023-07-03,MAXRET,0.08348968105065667
2023-07-03,CRASH8,0.11744840525328332
2023-07-03,BETA26,0.08151876572929204
2023-07-03,TVLC,
2023-07-03,SKEW52,0.08629682313892839
2023-07-03,NEWC,-0.08033410692455134
2023-07-03,RMOM1w,-0.12251407129455913
2023-07-03,RMOM2w,-0.13771106941838654
2023-07-03,SMBC,-0.18255159474671676
2023-07-03,NetRel,
2023-07-03,MomC,-0.1879924953095685
2023-07-03,NetMom,
2023-07-03,FunC,-0.04051383399209487
2023-07-10,VolC,0.20112570356472798
2023-07-10,MAXRET,0.30168855534709194
2023-07-10,CRASH8,-0.125328330206379
2023-07-10,BETA26,-0.18218623481781376
2023-07-10,TVLC,
2023-07-10,SKEW52,-0.22735893788525366
2023-07-10,NEWC,0.004973957554907969
2023-07-10,RMOM1w,-0.012195121951219513
2023-07-10,RMOM2w,-0.14090056285178237
2023-07-10,SMBC,0.036210131332082555
2023-07-10,NetRel,
2023-07-10,MomC,-0.23752345215759854
2023-07-10,NetMom,
2023-07-10,FunC,0.06818181818181818
2023-07-17,VolC,0.10956848030018763
2023-07-17,MAXRET,-0.011632270168855536
2023-07-17,CRASH8,-0.42532833020637906
2023-07-17,BETA26,-0.422037422037422
2023-07-17,TVLC,
2023-07-17,SKEW52,-0.07325746799431009
2023-07-17,NEWC,-0.1601051243145848
2023-07-17,RMOM1w,0.2636022514071295
2023-07-17,RMOM2w,0.14090056285178237
2023-07-17,SMBC,-0.2611632270168856
2023-07-17,NetRel,
2023-07-17,MomC,0.24127579737335839
2023-07-17,NetMom,
2023-07-17,FunC,0.07608695652173912
2023-07-24,VolC,0.41782363977485937
2023-07-24,MAXRET,0.13621013133208254
2023-07-24,CRASH8,0.11932457786116324
2023-07-24,BETA26,-0.19334719334719333
2023-07-24,TVLC,
2023-07-24,SKEW52,-0.18752963489805594
2023-07-24,NEWC,0.0901881737786143
2023-07-24,RMOM1w,-0.14240150093808632
2023-07-24,RMOM2w,-0.03583489681050657
2023-07-24,SMBC,0.2870544090056285
2023-07-24,NetRel,
2023-07-24,MomC,-0.030393996247654785
2023-07-24,NetMom,
2023-07-24,FunC,0.1956521739130435
2023-07-31,VolC,-0.34465290806754223
2023-07-31,MAXRET,-0.09324577861163227
2023-07-31,CRASH8,0.31819887429643534
2023-07-31,BETA26,0.326454033771107
2023-07-31,TVLC,
2023-07-31,SKEW52,0.14058795637743005
2023-07-31,NEWC,-0.04069539766512489
2023-07-31,RMOM1w,0.01575984990619137
2023-07-31,RMOM2w,-0.22645403377110698
2023-07-31,SMBC,-0.15383275261324048
2023-07-31,NetRel,
2023-07-31,MomC,-0.13020637898686682
2023-07-31,NetMom,
2023-07-31,FunC,0.1057312252964427
2023-08-07,VolC,0.226078799249531
2023-08-07,MAXRET,0.07223264540337712
2023-08-07,CRASH8,-0.3195121951219513
2023-08-07,BETA26,-0.398686679174484
2023-08-07,TVLC,
2023-08-07,SKEW52,-0.2550972024656235
2023-08-07,NEWC,-0.11197770021345928
2023-08-07,RMOM1w,-0.24596622889305816
2023-08-07,RMOM2w,-0.08911819887429645
2023-08-07,SMBC,-0.07003484320557493
2023-08-07,NetRel,
2023-08-07,MomC,0.10581613508442779
2023-08-07,NetMom,
2023-08-07,FunC,0.08893280632411067
2023-08-14,VolC,0.08198874296435274
2023-08-14,MAXRET,-0.17467166979362103
2023-08-14,CRASH8,-0.22851782363977488
2023-08-14,BETA26,-0.21707317073170734
2023-08-14,TVLC,
2023-08-14,SKEW52,-0.23636794689426266
2023-08-14,NEWC,-0.24234240022850606
2023-08-14,RMOM1w,0.21388367729831145
2023-08-14,RMOM2w,0.14859287054409007
2023-08-14,SMBC,-0.03292682926829269
2023-08-14,NetRel,
2023-08-14,MomC,0.30557491289198613
2023-08-14,NetMom,
2023-08-14,FunC,0.10770750988142294
2023-08-21,VolC,-0.02717770034843206
2023-08-21,MAXRET,-0.07543554006968643
2023-08-21,CRASH8,-0.027767354596622894
2023-08-21,BETA26,-0.17298311444652908
2023-08-21,TVLC,
2023-08-21,SKEW52,-0.1386913229018492
2023-08-21,NEWC,-0.5728726857613085
2023-08-21,RMOM1w,0.3722996515679443
2023-08-21,RMOM2w,0.21846689895470386
2023-08-21,SMBC,-0.13484320557491292
2023-08-21,NetRel,
2023-08-21,MomC,0.193205574912892
2023-08-21,NetMom,
2023-08-21,FunC,-0.11758893280632411
2023-08-28,VolC,0.37665505226480844
2023-08-28,MAXRET,0.18763066202090598
2023-08-28,CRASH8,-0.2671669793621013
2023-08-28,BETA26,-0.4354596622889307
2023-08-28,TVLC,
2023-08-28,SKEW52,-0.34755808440018965
2023-08-28,NEWC,-0.32521461260438134
2023-08-28,RMOM1w,0.1628919860627178
2023-08-28,RMOM2w,0.22822299651567948
2023-08-28,SMBC,0.08571428571428573
2023-08-28,NetRel,
2023-08-28,MomC,0.3473867595818816
2023-08-28,NetMom,
2023-08-28,FunC,-0.011857707509881422
2023-09-04,VolC,-0.10278745644599305
2023-09-04,MAXRET,-0.0505226480836237
2023-09-04,CRASH8,0.08536585365853659
2023-09-04,BETA26,0.03395872420262664
2023-09-04,TVLC,
2023-09-04,SKEW52,-0.04220009483167377
2023-09-04,NEWC,-0.3115332904771338
2023-09-04,RMOM1w,0.226829268292683
2023-09-04,RMOM2w,0.15087108013937287
2023-09-04,SMBC,0.01480836236933798
2023-09-04,NetRel,
2023-09-04,MomC,0.02247386759581882
2023-09-04,NetMom,
2023-09-04,FunC,0.1590909090909091
2023-09-11,VolC,-0.06689895470383277
2023-09-11,MAXRET,0.07874564459930315
2023-09-11,CRASH8,0.3898954703832753
2023-09-11,BETA26,0.23752345215759854
2023-09-11,TVLC,
2023-09-11,SKEW52,-0.060929350403034606
2023-09-11,NEWC,0.281294954310542
2023-09-11,RMOM1w,0.12439024390243905
2023-09-11,RMOM2w,0.1280487804878049
2023-09-11,SMBC,0.31428571428571433
2023-09-11,NetRel,
2023-09-11,MomC,-0.24808362369337983
2023-09-11,NetMom,
2023-09-11,FunC,-0.03656126482213439
2023-09-18,VolC,-0.2585365853658537
2023-09-18,MAXRET,-0.1785714285714286
2023-09-18,CRASH8,0.1630662020905924
2023-09-18,BETA26,0.6170731707317073
2023-09-18,TVLC,
2023-09-18,SKEW52,0.18371813108655213
2023-09-18,NEWC,0.12287047260776465
2023-09-18,RMOM1w,0.2583623693379792
2023-09-18,RMOM2w,0.22804878048780494
2023-09-18,SMBC,0.0677700348432056
2023-09-18,NetRel,
2023-09-18,MomC,-0.0033101045296167254
2023-09-18,NetMom,
2023-09-18,FunC,0.4130434782608696
2023-09-25,VolC,0.4299651567944252
2023-09-25,MAXRET,0.4067944250871081
2023-09-25,CRASH8,-0.28484320557491294
2023-09-25,BETA26,-0.47729831144465296
2023-09-25,TVLC,
2023-09-25,SKEW52,-0.01630375314585841
2023-09-25,NEWC,-0.4011154506479012
2023-09-25,RMOM1w,-0.060452961672473875
2023-09-25,RMOM2w,-0.36637630662020915
2023-09-25,SMBC,-0.3364111498257841
2023-09-25,NetRel,
2023-09-25,MomC,-0.17926829268292688
2023-09-25,NetMom,
2023-09-25,FunC,-0.09980237154150197
2023-10-02,VolC,0.22613240418118472
2023-10-02,MAXRET,0.20993031358885023
2023-10-02,CRASH8,-0.2609756097560976
2023-10-02,BETA26,-0.44033771106941844
2023-10-02,TVLC,
2023-10-02,SKEW52,-0.11828427617901302
2023-10-02,NEWC,-0.13332753410629783
2023-10-02,RMOM1w,-0.011846689895470386
2023-10-02,RMOM2w,-0.030662020905923352
2023-10-02,SMBC,0.04773519163763067
2023-10-02,NetRel,
2023-10-02,MomC,-0.02526132404181185
2023-10-02,NetMom,
2023-10-02,FunC,0.3764822134387352
2023-10-09,VolC,-0.2742160278745645
2023-10-09,MAXRET,-0.36986062717770046
2023-10-09,CRASH8,0.13310104529616726
2023-10-09,BETA26,0.31763602251407136
2023-10-09,TVLC,
2023-10-09,SKEW52,0.42181857971331654
2023-10-09,NEWC,-0.08025794700124203
2023-10-09,RMOM1w,0.2207317073170732
2023-10-09,RMOM2w,0.37857142857142867
2023-10-09,SMBC,-0.17439024390243907
2023-10-09,NetRel,
2023-10-09,MomC,0.33292682926829276
2023-10-09,NetMom,
2023-10-09,FunC,0.03853754940711463
2023-10-16,VolC,-0.051742160278745654
2023-10-16,MAXRET,-0.030487804878048783
2023-10-16,CRASH8,0.09756097560975611
2023-10-16,BETA26,0.02082551594746717
2023-10-16,TVLC,
2023-10-16,SKEW52,-0.13973082394135025
2023-10-16,NEWC,0.38473272096686595
2023-10-16,RMOM1w,-0.147212543554007
2023-10-16,RMOM2w,-0.08310104529616727
2023-10-16,SMBC,0.2663763066202091
2023-10-16,NetRel,
2023-10-16,MomC,0.016027874564459935
2023-10-16,NetMom,
2023-10-16,FunC,-0.019762845849802375
2023-10-23,VolC,0.14895470383275264
2023-10-23,MAXRET,0.20104529616724742
2023-10-23,CRASH8,-0.02125435540069687
2023-10-23,BETA26,-0.021428571428571432
2023-10-23,TVLC,
2023-10-23,SKEW52,-0.06882591093117407
2023-10-23,NEWC,-0.1304518421942012
2023-10-23,RMOM1w,-0.1986062717770035
2023-10-23,RMOM2w,-0.14773519163763071
2023-10-23,SMBC,-0.13972125435540073
2023-10-23,NetRel,
2023-10-23,MomC,-0.22264808362369345
2023-10-23,NetMom,
2023-10-23,FunC,0.10276679841897234
2023-10-30,VolC,-0.06167247386759582
2023-10-30,MAXRET,-0.030662020905923352
2023-10-30,CRASH8,0.12979094076655054
2023-10-30,BETA26,0.10365853658536586
2023-10-30,TVLC,
2023-10-30,SKEW52,-0.16585365853658537
2023-10-30,NEWC,0.21602546212386425
2023-10-30,RMOM1w,-0.13118466898954706
2023-10-30,RMOM2w,0.0055749128919860644
2023-10-30,SMBC,0.05452961672473869
2023-10-30,NetRel,
2023-10-30,MomC,0.03379790940766551
2023-10-30,NetMom,
2023-10-30,FunC,0.11067193675889328
2023-11-06,VolC,-0.07282229965156796
2023-11-06,MAXRET,-0.09059233449477352
2023-11-06,CRASH8,-0.18519163763066207
2023-11-06,BETA26,-0.11062717770034845
2023-11-06,TVLC,
2023-11-06,SKEW52,0.18499061913696063
2023-11-06,NEWC,-0.07607512240182876
2023-11-06,RMOM1w,-0.09965156794425088
2023-11-06,RMOM2w,-0.09006968641114985
2023-11-06,SMBC,-0.15209059233449482
2023-11-06,NetRel,
2023-11-06,MomC,0.1123693379790941
2023-11-06,NetMom,
2023-11-06,FunC,0.024703557312252968
2023-11-13,VolC,0.10174216027874568
2023-11-13,MAXRET,0.1914634146341464
2023-11-13,CRASH8,0.1134146341463415
2023-11-13,BETA26,-0.18327526132404182
2023-11-13,TVLC,
2023-11-13,SKEW52,-0.200562851782364
2023-11-13,NEWC,0.07712082855168206
2023-11-13,RMOM1w,-0.2163763066202091
2023-11-13,RMOM2w,-0.012543554006968645
2023-11-13,SMBC,0.26027874564459935
2023-11-13,NetRel,
2023-11-13,MomC,-0.1977351916376307
2023-11-13,NetMom,
2023-11-13,FunC,0.1847826086956522
2023-11-20,VolC,-0.12926829268292686
2023-11-20,MAXRET,-0.09355400696864112
2023-11-20,CRASH8,-0.10278745644599305
2023-11-20,BETA26,0.17195121951219514
2023-11-20,TVLC,
2023-11-20,SKEW52,0.19099437148217638
2023-11-20,NEWC,0.007581369586436543
2023-11-20,RMOM1w,-0.2522648083623694
2023-11-20,RMOM2w,-0.021602787456445997
2023-11-20,SMBC,0.021951219512195128
2023-11-20,NetRel,
2023-11-20,MomC,0.04372822299651569
2023-11-20,NetMom,
2023-11-20,FunC,-0.1373517786561265
2023-11-27,VolC,-0.21167247386759583
2023-11-27,MAXRET,-0.2616724738675959
2023-11-27,CRASH8,-0.18031358885017423
2023-11-27,BETA26,0.08658536585365856
2023-11-27,TVLC,
2023-11-27,SKEW52,-0.05497185741088181
2023-11-27,NEWC,0.190405661452458
2023-11-27,RMOM1w,0.042682926829268296
2023-11-27,RMOM2w,-0.12439024390243905
2023-11-27,SMBC,0.10836236933797913
2023-11-27,NetRel,
2023-11-27,MomC,0.24825783972125437
2023-11-27,NetMom,
2023-11-27,FunC,-0.5247035573122529
2023-12-04,VolC,-0.0036585365853658547
2023-12-04,MAXRET,-0.05000000000000001
2023-12-04,CRASH8,-0.16707317073170735
2023-12-04,BETA26,-0.14320557491289201
2023-12-04,TVLC,
2023-12-04,SKEW52,0.036210131332082555
2023-12-04,NEWC,-0.023789814909162946
2023-12-04,RMOM1w,0.08972125435540072
2023-12-04,RMOM2w,-0.13327526132404183
2023-12-04,SMBC,-0.201219512195122
2023-12-04,NetRel,
2023-12-04,MomC,0.07195121951219514
2023-12-04,NetMom,
2023-12-04,FunC,0.04150197628458498
2023-12-11,VolC,0.009756097560975611
2023-12-11,MAXRET,-0.02630662020905924
2023-12-11,CRASH8,-0.13501742160278749
2023-12-11,BETA26,0.2871080139372823
2023-12-11,TVLC,
2023-12-11,SKEW52,0.0001876172607879925
2023-12-11,NEWC,0.10422204626871386
2023-12-11,RMOM1w,0.09494773519163764
2023-12-11,RMOM2w,0.2463414634146342
2023-12-11,SMBC,-0.015331010452961676
2023-12-11,NetRel,
2023-12-11,MomC,0.051393728222996524
2023-12-11,NetMom,
2023-12-11,FunC,0.15513833992094864
2023-12-18,VolC,0.20993031358885023
2023-12-18,MAXRET,0.15714285714285717
2023-12-18,CRASH8,0.12404181184668991
2023-12-18,BETA26,-0.3045296167247387
2023-12-18,TVLC,
2023-12-18,SKEW52,0.18142589118198876
2023-12-18,NEWC,0.0378551478189968
2023-12-18,RMOM1w,-0.023519163763066207
2023-12-18,RMOM2w,0.056097560975609764
2023-12-18,SMBC,-0.06506766064338385
2023-12-18,NetRel,
2023-12-18,MomC,-0.26080139372822303
2023-12-18,NetMom,
2023-12-18,FunC,0.03461538461538462
2023-12-25,VolC,0.32108013937282237
2023-12-25,MAXRET,0.26916376306620216
2023-12-25,CRASH8,-0.12891986062717772
2023-12-25,BETA26,-0.20505226480836242
2023-12-25,TVLC,
2023-12-25,SKEW52,0.006941838649155724
2023-12-25,NEWC,-0.2479633772554844
2023-12-25,RMOM1w,0.16515679442508716
2023-12-25,RMOM2w,0.19024390243902442
2023-12-25,SMBC,-0.25111417227129085
2023-12-25,NetRel,
2023-12-25,MomC,-0.19059233449477356
2023-12-25,NetMom,
2023-12-25,FunC,0.003076923076923077
2024-01-01,VolC,0.16602787456445997
2024-01-01,MAXRET,0.17979094076655056
2024-01-01,CRASH8,-0.09825783972125438
2024-01-01,BETA26,0.19163763066202094
2024-01-01,TVLC,
2024-01-01,SKEW52,-0.14352720450281425
2024-01-01,NEWC,0.1159161913943585
2024-01-01,RMOM1w,-0.2026132404181185
2024-01-01,RMOM2w,-0.1623693379790941
2024-01-01,SMBC,-0.08710801393728224
2024-01-01,NetRel,
2024-01-01,MomC,-0.2041163601004781
2024-01-01,NetMom,
2024-01-01,FunC,0.04461538461538461
2024-01-08,VolC,0.43310914836723124
2024-01-08,MAXRET,0.4882100316019772
2024-01-08,CRASH8,-0.08170731707317076
2024-01-08,BETA26,-0.38501742160278746
2024-01-08,TVLC,
2024-01-08,SKEW52,-0.703377110694184
2024-01-08,NEWC,-0.5594780090936101
2024-01-08,RMOM1w,-0.08289441698403696
2024-01-08,RMOM2w,-0.2538692164330281
2024-01-08,SMBC,-0.18872052507900497
2024-01-08,NetRel,
2024-01-08,MomC,-0.19309618345352889
2024-01-08,NetMom,
2024-01-08,FunC,0.025384615384615387
2024-01-15,VolC,-0.02033870837047241
2024-01-15,MAXRET,-0.07268454744348109
2024-01-15,CRASH8,-0.35296167247386767
2024-01-15,BETA26,0.10418118466898957
2024-01-15,TVLC,
2024-01-15,SKEW52,0.07992495309568483
2024-01-15,NEWC,0.0380172683664015
2024-01-15,RMOM1w,-0.3183696621019366
2024-01-15,RMOM2w,-0.09569726926505145
2024-01-15,SMBC,-0.13702293169111093
2024-01-15,NetRel,
2024-01-15,MomC,0.0890527509926262
2024-01-15,NetMom,
2024-01-15,FunC,-0.18769230769230769
2024-01-22,VolC,-0.22486022202414718
2024-01-22,MAXRET,-0.49096507576371445
2024-01-22,CRASH8,-0.2613240418118467
2024-01-22,BETA26,-0.04773519163763067
2024-01-22,TVLC,
2024-01-22,SKEW52,-0.10731707317073172
2024-01-22,NEWC,-0.26247316624820477
2024-01-22,RMOM1w,0.30167733571023425
2024-01-22,RMOM2w,0.6068389919779597
2024-01-22,SMBC,-0.4648731869378495
2024-01-22,NetRel,
2024-01-22,MomC,0.5499554331091484
2024-01-22,NetMom,
2024-01-22,FunC,0.03153846153846154
2024-01-29,VolC,-0.10201766469491938
2024-01-29,MAXRET,0.052913054047484004
2024-01-29,CRASH8,0.044809982983550774
2024-01-29,BETA26,0.20243902439024392
2024-01-29,TVLC,
2024-01-29,SKEW52,0.35452961672473876
2024-01-29,NEWC,0.1799538076192139
2024-01-29,RMOM1w,0.06620209059233449
2024-01-29,RMOM2w,0.17818653269589171
2024-01-29,SMBC,-0.023417875374767038
2024-01-29,NetRel,
2024-01-29,MomC,-0.1955271047727089
2024-01-29,NetMom,
2024-01-29,FunC,0.33692307692307694
2024-02-05,VolC,-0.08629770683088892
2024-02-05,MAXRET,-0.12259946519730978
2024-02-05,CRASH8,0.1903411392917916
2024-02-05,BETA26,0.026480836236933803
2024-02-05,TVLC,-0.5174825174825175
2024-02-05,SKEW52,-0.019686411149825788
2024-02-05,NEWC,0.01790097916763466
2024-02-05,RMOM1w,0.18726197228749697
2024-02-05,RMOM2w,-0.09585933068633012
2024-02-05,SMBC,0.3920265780730897
2024-02-05,NetRel,
