week,symbol,cluster_id,signal,side,w
2025-03-31,NEXO,,-0.3136540418341243,-1,-0.010955096994421352
2025-03-31,PENGU,,0.5469999656973344,1,0.06786777472570094
2025-03-31,PEPE,,0.47493871600934984,1,0.08111776169935146
2025-03-31,POL,,0.40023677271805175,1,0.0729084408096124
2025-03-31,QNT,,0.13299239276264258,0,0.0
2025-03-31,RENDER,,0.20465253730536476,1,0.0007876432310686026
2025-03-31,SHIB,,0.06368028130099977,0,0.0
2025-03-31,SOL,,-0.01010086207302014,0,0.0
2025-03-31,STX,,0.053359924390628886,0,0.0
2025-03-31,SUI,,0.20264748936881355,1,0.0008593538356200845
2025-03-31,TAO,,0.18778434995141505,1,0.00010146608885390154
2025-03-31,TON,,-0.4354577494324307,-1,-0.006258121196434425
2025-03-31,TRUMP,,0.40294057665869465,1,0.04257070982219487
2025-03-31,TRX,,-0.06786108597778026,0,0.0
2025-03-31,UNI,,-0.0023717500513223376,0,0.0
2025-03-31,VET,,0.10126341629991754,0,0.0
2025-03-31,WLD,,0.30601823410317064,1,0.019181499729563976
2025-03-31,XLM,,0.5402837689288572,1,0.13266394566179054
2025-03-31,XRP,,0.12100993195684238,0,0.0
2025-03-31,ZEC,,0.021128117098041264,0,0.0
2025-04-07,AAVE,,-0.6219972098689597,-1,-0.03710538916260874
2025-04-07,ADA,,0.4349908384427608,1,0.07878681231272934
2025-04-07,ALGO,,0.384219912656263,1,0.05735268362465162
2025-04-07,APT,,-0.08412048826812284,0,0.0
2025-04-07,ARB,,0.029802018526377184,0,0.0
2025-04-07,ATOM,,0.0660484046455733,0,0.0
2025-04-07,AVAX,,0.06374991693964101,0,0.0
2025-04-07,BCH,,-0.5447575354037975,-1,-0.029551719440874733
2025-04-07,BNB,,-0.11988074254283135,0,0.0
2025-04-07,BONK,,-0.1636786368184108,-1,-0.0007705489236696381
2025-04-07,BTC,,-0.1404909275234712,-1,-5.5999257205086525e-08
2025-04-07,CAKE,,-0.8644611554940871,-1,-0.02796039013750797
2025-04-07,CHZ,,-0.054505202352033676,0,0.0
2025-04-07,DASH,,0.08403047193582426,0,0.0
2025-04-07,DEXE,,-0.19225178509593008,-1,-0.005670174632391916
2025-04-07,DOGE,,0.41443393183816263,1,0.08745484690979927
2025-04-07,DOT,,0.1612031122965552,1,1.9105983381466615e-11
2025-04-07,ENA,,-0.062265503369080884,0,0.0
2025-04-07,ETC,,-0.20912839249741008,-1,-0.007188786685565831
2025-04-07,ETH,,-0.07271239507913255,0,0.0
2025-04-07,FET,,-0.18870955401165226,-1,-0.002301046665518634
2025-04-07,FIL,,-0.012066543257500421,0,0.0
2025-04-07,HBAR,,0.013969948436233214,0,0.0
2025-04-07,ICP,,0.08725609350416814,0,0.0
2025-04-07,JST,,-0.5380679259471809,-1,-0.065
2025-04-07,JUP,,0.24642552874434157,1,0.004956010422154819
2025-04-07,LINK,,-0.14143825284431963,-1,-4.766455651714634e-05
2025-04-07,LTC,,-0.08130964683310418,0,0.0
2025-04-07,LUNC,,0.0758459426687011,0,0.0
2025-04-07,NEAR,,-0.0701514937538146,0,0.0
